k,codigo,h,mae
5,342/78,8,0.9258804702758789
5,342/78,9,0.9918003082275391
5,342/78,10,0.20382463455200206
5,342/78,11,0.5220842742919922
5,342/78,12,1.155589723587036
5,342/97,1,0.2520944976806643
5,342/97,2,1.3646250534057618
5,342/97,3,2.4832343482971195
5,342/97,4,0.04965974807739215
5,342/97,5,1.6650227928161625
5,342/97,6,1.1631722831726075
5,342/97,7,0.3867360496520993
5,342/97,8,0.8537079811096193
5,342/97,9,0.06209114074707056
5,342/97,10,0.8854439735412596
5,342/97,11,1.3864367675781253
5,342/97,12,0.4551412200927736
5,377/54,1,0.0882181644439699
5,377/54,2,0.3455612182617189
5,377/54,3,2.3894922733306885
5,377/54,4,1.8608042716979982
5,377/54,5,4.127162837982178
5,377/54,6,1.2322502136230469
5,377/54,7,0.5999555587768555
5,377/54,8,0.46295099258422834
5,377/54,9,0.6443812370300295
5,377/54,10,0.6288072586059572
5,377/54,11,0.3516658210754393
5,377/54,12,0.2874862670898439
5,377/84,1,3.297479057312012
5,377/84,2,1.118825531005859
5,377/84,3,0.31357383728027344
5,377/84,4,0.23127918243408185
5,377/84,5,0.21606607437133807
5,377/84,6,0.08165210723876992
5,377/84,7,0.5016395187377931
5,377/84,8,0.2424032974243162
5,377/84,9,0.5544610977172848
5,377/84,10,1.058518409729004
5,377/84,11,2.8421021461486813
5,377/84,12,1.9820507049560554
5,377/86,1,0.026706657409667933
5,377/86,2,0.054238071441650604
5,377/86,3,0.41867824554443356
5,377/86,4,0.3661976623535157
5,377/86,5,0.02863917350769052
5,377/86,6,0.09439798355102536
5,377/86,7,0.3239193534851075
5,377/86,8,0.707001428604126
5,377/86,9,1.147815227508545
5,377/86,10,0.15137817382812457
5,377/94,1,0.14166383743286115
5,377/94,2,0.028478336334228693
5,377/94,3,0.07025573730468793
5,377/94,4,0.14701339721679707
5,377/94,5,0.05028486251831055
5,377/94,6,0.1371167087554932
5,377/94,7,0.11533267974853523
5,377/94,8,0.241494884490967
5,377/94,9,0.2802979183197021
5,377/94,10,0.28577403068542484
5,390/208,1,0.08408790588378867
5,390/208,2,0.6938893890380857
5,390/208,3,0.7432180976867677
5,390/208,4,0.5083690261840816
5,390/208,5,0.7774110412597652
5,390/208,6,0.21592575073242148
5,390/208,7,0.6954571342468263
5,390/208,8,1.1945390319824218
5,390/208,9,0.1437082862854
5,390/208,10,1.1179971313476562
5,390/208,11,0.6074784088134768
5,390/208,12,0.051107730865478374
5,391/243,1,0.6407458114624023
5,391/243,2,0.492421407699585
5,391/243,3,0.6170275497436524
5,391/243,4,0.7895506477355958
5,391/243,5,1.7585861015319824
5,391/243,6,1.2393171405792236
5,391/243,7,0.5979122924804687
5,391/243,8,0.3703536128997804
5,391/243,9,0.5342378997802735
5,391/243,10,0.35193689346313484
5,391/243,11,0.6444307899475099
5,391/243,12,0.13227876663207994
5,391/33,1,0.1317379379272463
5,391/33,2,0.14910377502441463
5,391/33,3,0.8359418869018551
5,391/33,4,1.718309936523438
5,391/33,5,1.6187624549865731
5,391/33,6,1.516396617889404
5,391/33,7,1.497093677520752
5,391/33,8,1.6593529701232912
5,391/33,9,1.2785672760009765
5,391/33,10,1.3364562034606937
5,391/437,1,0.05468154907226541
5,391/437,2,0.013489341735839488
5,391/437,3,0.20750537872314467
5,391/437,4,0.24001945495605526
5,391/437,5,0.14183547973632749
5,391/437,7,0.23817913055419915
5,391/437,8,0.23910068511962912
5,391/437,10,0.0797832870483397
5,404/69,1,0.11582706451416058
5,404/69,2,0.2746981048583983
5,404/69,3,0.8501534843444825
5,404/69,8,0.15855127334594687
5,404/69,10,0.3702929687500003
5,404/69,11,0.6480627632141114
5,405/17,1,0.009085917472839267
5,405/17,2,0.32944283962249754
5,405/17,3,0.3095621490478515
5,405/17,4,0.4692782211303711
5,405/17,5,0.38015413761138916
5,405/17,6,0.08467996835708613
5,405/17,7,0.01811375856399533
5,405/17,9,0.13468661069869992
5,405/17,10,0.04842983245849619
5,405/34,1,0.053512392044067436
5,405/34,2,0.2396609210968017
5,405/34,3,0.3591718864440918
5,405/34,4,0.627184829711914
5,405/34,5,0.25447503566741947
5,405/34,6,0.8068796253204346
5,418/15,1,0.13631411552429196
5,418/15,2,0.16875379562377923
5,418/15,3,0.09084039688110357
5,418/15,4,0.22597068548202515
5,418/15,5,0.2583233666419983
5,418/15,6,0.22671594381332394
5,418/15,7,0.2594808077812195
5,418/15,8,0.08938125371932981
5,418/15,9,0.14067128419876096
5,418/15,10,0.5765583038330078
5,418/4,1,0.11609157562255845
5,418/4,2,0.0008821964263914239
5,418/4,3,0.30043478488922126
5,418/4,4,0.23973805427551254
5,418/4,6,0.43555720329284675
5,418/4,7,0.5506413221359252
5,418/4,8,0.5867425680160521
5,418/4,9,0.5410878896713256
5,418/4,10,0.34961176872253397
5,418/4,12,0.2786764907836914
6,330/183,1,0.6886760044097899
6,330/183,2,1.1210886669158935
6,330/183,3,0.4195385932922364
6,330/183,4,0.16720752239227288
6,330/183,5,0.03407720088958732
6,330/183,6,0.25778045654296866
6,330/183,7,0.25231181144714365
6,330/183,8,0.05300991535186772
6,330/183,9,0.17385816097259532
6,330/183,10,0.2783624649047851
6,330/183,11,0.7206618690490723
6,331/2,1,0.0454667282104495
6,331/2,2,1.2823372173309329
6,331/2,3,1.2818383026123046
6,331/2,4,0.9959665107727051
6,331/2,5,0.18985145568847628
6,331/2,7,0.4189133453369145
6,331/2,9,0.3636075782775876
6,331/2,10,0.6410863685607913
6,331/2,11,0.335684947967529
6,341/17,1,0.19092840194702188
6,341/17,2,0.8806443023681645
6,341/17,4,1.037150821685791
6,341/17,5,0.9995418930053708
6,341/17,6,0.9268675994873048
6,341/17,7,0.09700269699096697
6,341/17,8,0.7163758277893066
6,341/17,9,0.442747879028321
6,341/17,10,0.5261558914184565
6,341/17,11,0.6367156028747551
6,341/17,12,0.9410008430480961
6,342/78,1,0.05920813560485838
6,342/78,2,1.5093730449676515
6,342/78,3,1.0777869701385498
6,342/78,4,0.5047491550445558
6,342/78,5,0.4844189929962157
6,342/78,6,0.24257184982299762
6,342/78,7,3.6143790626525876
6,342/78,8,1.5270825958251955
6,342/78,9,0.6757707977294922
6,342/78,10,1.15877366065979
6,342/78,11,0.37392627716064464
6,342/78,12,0.3707325839996338
6,342/97,1,3.48521484375
6,342/97,2,1.7766940498352053
6,342/97,3,0.36788590431213386
6,342/97,4,2.498027029037476
6,342/97,5,0.04675434112548871
6,342/97,6,1.592584552764893
6,342/97,7,0.9240107917785645
6,342/97,8,0.45859683990478484
6,342/97,9,0.8930551528930666
6,342/97,10,0.23652723312377955
6,342/97,11,1.0448511123657225
6,342/97,12,1.583612270355225
6,377/54,1,1.5782160758972168
6,377/54,2,0.47435016632080096
6,377/54,3,0.17312474250793475
6,377/54,4,2.595628261566162
6,377/54,5,1.9339768409729006
6,377/54,6,4.710402393341065
6,377/54,7,1.249495506286621
6,377/54,8,0.8010587692260742
6,377/54,9,0.43654136657714826
6,377/54,10,0.6370985031127931
6,377/54,11,0.9437257766723635
6,377/54,12,0.40053018569946275
6,377/84,1,1.2766689300537113
6,377/84,2,3.348698997497559
6,377/84,3,0.7854429244995114
6,377/84,4,0.19674253463745117
6,377/84,5,0.2757480621337889
6,377/84,6,0.1683723449707033
6,377/84,7,0.05036109924316445
6,377/84,8,0.5019981002807619
6,377/84,9,0.2695954132080076
6,377/84,10,0.5633917808532711
6,377/84,11,1.013153076171875
6,377/84,12,2.912174320220947
6,377/86,1,0.1485171699523926
6,377/86,2,0.0018062210083007457
6,377/86,3,0.033631076812744354
6,377/86,4,0.35175391197204586
6,377/86,5,0.24933989524841316
6,377/86,6,0.18765273094177237
6,377/86,7,0.009790220260620153
6,377/86,8,0.30601626396179205
6,377/86,9,0.6867174911499023
6,377/86,10,0.9405460357666016
6,377/86,11,0.005722541809081605
6,377/94,1,0.14937804222106932
6,377/94,2,0.29043440818786603
6,377/94,3,0.21259779930114764
6,377/94,4,0.0706784915924068
6,377/94,5,0.18791648864746113
6,377/94,6,0.010979652404785156
6,377/94,7,0.11642865180969242
6,377/94,8,0.1484101581573487
6,377/94,9,0.2363061809539797
6,377/94,10,0.27190176963806145
6,377/94,11,0.28047946929931644
6,390/208,1,0.13263658523559574
6,390/208,2,0.05442100524902305
6,390/208,3,0.6457870101928709
6,390/208,4,0.7421170806884767
6,390/208,5,0.45554262161254844
6,390/208,6,0.7024403190612789
6,390/208,7,0.19260173797607383
6,390/208,8,0.5620352363586427
6,390/208,9,1.1146630859375
6,390/208,10,0.040364322662353125
6,390/208,11,0.9693898773193359
6,390/208,12,0.41109159469604517
6,391/243,1,0.6109793186187744
6,391/243,2,1.2710158157348632
6,391/243,3,1.049266119003296
6,391/243,4,1.232758550643921
6,391/243,5,1.0966783618927003
6,391/243,6,1.751484088897705
6,391/243,7,1.3287527179718017
6,391/243,8,0.6655196952819824
6,391/243,9,0.44466939926147475
6,391/243,10,0.44142869949340824
6,391/243,11,0.4770849514007569
6,391/243,12,0.6984504795074464
6,391/33,1,0.040188407897948863
6,391/33,2,0.1119615936279299
6,391/33,3,0.1514355087280279
6,391/33,4,0.8183961868286129
6,391/33,5,1.716784057617188
6,391/33,6,1.6072268104553231
6,391/33,7,1.4481698036193844
6,391/33,8,1.495154857635498
6,391/33,9,1.702084255218506
6,391/33,10,1.3042049026489257
6,391/33,11,1.3859771728515629
6,391/437,1,0.06603298187255824
6,391/437,2,0.07641960144042947
6,391/437,3,0.033494377136230824
6,391/437,4,0.23500362396240249
6,391/437,5,0.2711550140380865
6,391/437,6,0.1385729598999017
6,391/437,8,0.23989383697509759
6,391/437,9,0.22237895965576193
6,391/437,11,0.03871711730957017
6,404/69,1,0.24405479431152344
6,404/69,2,0.07435892105102582
6,404/69,3,0.11940559387207017
6,404/69,4,0.767348804473877
6,404/69,9,0.17174297332763633
6,404/69,11,0.4013174247741702
6,404/69,12,0.7047029113769532
6,405/17,1,0.06296526908874522
6,405/17,2,0.09899828433990487
6,405/17,3,0.11181781768798826
6,405/17,4,0.1974384212493896
6,405/17,5,0.29572463512420655
6,405/17,6,0.20634729146957398
6,405/17,7,0.015646345615386914
6,405/17,8,0.005196664333343537
6,405/17,10,0.1675352072715759
6,405/17,11,0.04316411972045908
6,405/34,1,0.2020180130004885
6,405/34,2,0.2267859554290772
6,405/34,3,0.231191816329956
6,405/34,4,0.32519604682922365
6,405/34,5,0.6442460632324218
6,405/34,6,0.3471987628936768
6,405/34,7,0.89199303150177
6,418/15,1,0.006496005058288512
6,418/15,2,0.11731883049011227
6,418/15,3,0.1830148029327392
6,418/15,4,0.08062702178955083
6,418/15,5,0.21044665575027466
6,418/15,6,0.24701189517974853
6,418/15,7,0.21162988901138302
6,418/15,8,0.2516504263877869
6,418/15,9,0.11191520690917967
6,418/15,10,0.1287453484535217
6,418/15,11,0.5918085694313049
6,418/4,1,0.11141571044921861
6,418/4,2,0.003700447082519709
6,418/4,3,0.26558418750762947
6,418/4,4,0.24679286003112777
6,418/4,6,0.34079356670379646
6,418/4,7,0.265059733390808
6,418/4,8,0.33785216808319074
6,418/4,9,0.3684438705444335
6,418/4,10,0.3580584621429441
7,330/183,1,0.687729730606079
7,330/183,2,1.3841885375976561
7,330/183,3,1.4850181770324706
7,330/183,4,0.49668941497802743
7,330/183,5,0.025626344680786062
7,330/183,6,0.03997007369995109
7,330/183,7,0.18608059883117667
7,330/183,8,0.22835277080535898
7,330/183,9,0.06516153812408443
7,330/183,10,0.20373749256134044
7,330/183,11,0.26381785869598384
7,330/183,12,0.7453565502166748
7,331/2,1,0.3447945785522464
7,331/2,2,1.1014099407196047
7,331/2,3,1.3217495727539061
7,331/2,4,1.0732427406311036
7,331/2,5,0.49946039199829073
7,331/2,7,0.23651884078979535
7,331/2,9,0.3252021598815915
7,331/2,10,0.6617968368530276
7,331/2,11,0.14107816696166964
7,341/17,1,0.2853669548034672
7,341/17,2,0.9378704833984379
7,341/17,4,0.9934982872009277
7,341/17,5,0.9417058372497555
7,341/17,6,0.9428383064270021
7,341/17,7,0.1269280433654787
7,341/17,8,0.8311567306518555
7,341/17,9,0.47980003356933665
7,341/17,10,0.5513529205322261
7,341/17,11,0.6166841506958001
7,342/78,1,0.05136041641235334
7,342/78,2,0.021528024673461932
7,342/78,3,1.5325573444366456
7,342/78,4,1.0441682815551758
7,342/78,5,0.5906399250030518
7,342/78,6,0.3144172477722167
7,342/78,7,0.4777980041503902
7,342/78,8,3.6754232788085934
7,342/78,9,1.0476383304595949
7,342/78,10,0.5639107608795166
7,342/78,11,0.9782295227050781
7,342/78,12,0.4114876937866212
7,342/97,1,0.4211287498474121
7,342/97,2,2.9657060050964357
7,342/97,3,0.8389484786987307
7,342/97,4,0.9946275520324708
7,342/97,5,2.4167735004425053
7,342/97,6,0.03831384658813519
7,342/97,7,1.5385255241394047
7,342/97,8,0.8886485481262207
7,342/97,9,0.525128021240234
7,342/97,10,0.8993155479431154
7,342/97,11,0.13503673553466822
7,342/97,12,1.123331832885742
7,377/54,1,2.630544662475586
7,377/54,2,0.6415962696075441
7,377/54,3,0.16056389808654803
7,377/54,4,2.5242936611175537
7,377/54,5,1.7902066230773928
7,377/54,6,4.531619453430176
7,377/54,7,1.3827896118164062
7,377/54,8,0.6235551834106445
7,377/54,9,0.44542245864868146
7,377/54,10,0.5073921203613283
7,377/54,11,0.9313084602355959
7,377/84,1,0.2896625518798821
7,377/84,2,1.4436077117919925
7,377/84,3,3.2906116485595707
7,377/84,4,0.785665130615234
7,377/84,5,0.23052120208740234
7,377/84,6,0.12303905487060529
7,377/84,7,0.11506299972534162
7,377/84,8,0.06624931335449258
7,377/84,9,0.4770213699340822
7,377/84,10,0.2379906463623045
7,377/84,11,0.6262970924377438
7,377/84,12,1.019625186920166
7,377/86,1,0.1297509193420412
7,377/86,2,0.17356542587280277
7,377/86,3,0.0565042877197266
7,377/86,4,0.006479511260986115
7,377/86,5,0.25522466659545895
7,377/86,6,0.28570135116577156
7,377/86,7,0.21568431854248038
7,377/86,8,0.0546431922912598
7,377/86,9,0.32173591613769537
7,377/86,10,0.7037045764923096
7,377/86,11,1.170250415802002
7,377/86,12,0.3019366455078121
7,377/94,1,0.04328618049621591
7,377/94,2,0.1102523612976074
7,377/94,3,0.24148612022399885
7,377/94,4,0.10387439727783221
7,377/94,5,0.039305906295776794
7,377/94,6,0.1916818332672121
7,377/94,7,0.029870986938476562
7,377/94,8,0.14711693763732914
7,377/94,9,0.13715727806091316
7,377/94,10,0.256706705093384
7,377/94,11,0.29588906288146966
7,377/94,12,0.29391054153442386
7,390/208,1,0.19431110382080075
7,390/208,2,0.12445932388305625
7,390/208,3,0.7972400283813474
7,390/208,4,0.7708341217041017
7,390/208,5,0.45304447174072227
7,390/208,6,0.7479873275756832
7,390/208,7,0.21131425857543906
7,390/208,8,0.6941753959655763
7,390/208,9,1.1871828651428222
7,390/208,10,0.18634420394897422
7,390/208,11,1.129443130493164
7,391/243,1,0.15305912017822276
7,391/243,2,0.5514519214630127
7,391/243,3,0.8196534442901611
7,391/243,4,0.7185974311828613
7,391/243,5,0.4579078245162964
7,391/243,6,0.5120147323608399
7,391/243,7,0.8438224124908447
7,391/243,8,0.7545923805236816
7,391/243,9,0.3690445232391357
7,391/243,10,0.28955045700073256
7,391/243,11,0.4698651218414307
7,391/243,12,0.44798024177551277
7,391/33,1,0.2057332229614257
7,391/33,2,0.14533462524414098
7,391/33,3,0.19002937316894553
7,391/33,4,0.13870204925537166
7,391/33,5,0.7904735565185543
7,391/33,6,1.7373252487182622
7,391/33,7,1.5355181312561044
7,391/33,8,1.4235230445861813
7,391/33,9,1.5108981132507324
7,391/33,10,1.608045291900635
7,391/33,11,1.3712935066223144
7,391/33,12,1.4532841682434086
7,391/437,1,0.1816292572021485
7,391/437,2,0.0016435623168948865
7,391/437,3,0.042160758972167756
7,391/437,4,0.0077444076538082385
7,391/437,5,0.22475639343261733
7,391/437,6,0.26195968627929744
7,391/437,7,0.1247332382202142
7,391/437,9,0.229427261352539
7,391/437,10,0.2256376647949221
7,391/437,12,0.09745677947998033
7,404/69,1,0.4232846641540524
7,404/69,2,0.03741884231567383
7,404/69,3,0.11091802597045941
7,404/69,4,0.18006690979003892
7,404/69,5,0.7285776519775391
7,404/69,10,0.1102753257751461
7,404/69,12,0.4606135559082034
7,405/17,1,0.01974250793457033
7,405/17,2,0.08928083896636974
7,405/17,3,0.0974607229232789
7,405/17,4,0.13091943740844725
7,405/17,5,0.2083348655700683
7,405/17,6,0.3555539298057556
7,405/17,7,0.2163860845565796
7,405/17,8,0.0046417784690856445
7,405/17,9,0.03721645832061771
7,405/17,11,0.15831758737564083
7,405/17,12,0.04921089172363291
7,405/34,1,0.042809247970581055
7,405/34,2,0.18562578201293967
7,405/34,3,0.22738653182983404
7,405/34,4,0.15953940391540522
7,405/34,5,0.3796296310424805
7,405/34,6,0.5434543704986572
7,405/34,7,0.258320369720459
7,405/34,8,0.8183245515823364
7,418/15,1,0.12597729206085195
7,418/15,2,0.04174155712127692
7,418/15,3,0.11503180027008053
7,418/15,4,0.1742724704742431
7,418/15,5,0.09033781051635748
7,418/15,6,0.2260493040084839
7,418/15,7,0.26290374517440795
7,418/15,8,0.20125295877456661
7,418/15,9,0.21927592515945438
7,418/15,10,0.06715170145034788
7,418/15,11,0.21695295095443723
7,418/15,12,0.734373939037323
7,418/4,1,0.2032960128784178
7,418/4,3,0.13734635353088365
7,418/4,4,0.055698585510254084
7,418/4,5,0.3143649864196778
7,418/4,6,0.27876228809356673
7,418/4,8,0.2931364345550538
7,418/4,9,0.24018087387084952
7,418/4,10,0.34708957672119123
7,418/4,11,0.3690661430358886
7,418/4,12,0.34786988258361795
8,330/183,1,0.01265061855316163
8,330/183,2,0.6279741668701171
8,330/183,3,1.222005968093872
8,330/183,4,1.5370387268066406
8,330/183,5,0.4875432014465333
8,330/183,6,0.14474706172943108
8,330/183,7,0.014753189086914142
8,330/183,8,0.3006328582763671
8,330/183,9,0.2715915298461915
8,330/183,10,0.12601344585418706
8,330/183,11,0.2189593267440797
8,330/183,12,0.3565923690795898
8,331/2,1,0.10020914077758825
8,331/2,3,0.40126211166381864
8,331/2,4,1.137078552246094
8,331/2,5,1.339268569946289
8,331/2,6,1.053515033721924
8,331/2,7,0.18488615036010714
8,331/2,9,0.300586204528809
8,331/2,11,0.35407655715942354
8,331/2,12,0.6471889305114749
8,341/17,1,0.20889312744140653
8,341/17,3,0.2964124107360844
8,341/17,4,1.0382671165466313
8,341/17,6,1.0591263389587402
8,341/17,7,1.0794273757934567
8,341/17,8,0.8227363777160646
8,341/17,9,2.9754638672052636e-05
8,341/17,10,0.5896573066711426
8,341/17,11,0.3454206466674812
8,341/17,12,0.4084305191040034
8,342/78,1,0.42933931350708043
8,342/78,2,0.34503273963928205
8,342/78,3,0.1574475955963135
8,342/78,4,1.4788900375366212
8,342/78,5,0.9569201946258545
8,342/78,6,0.508897876739502
8,342/78,7,0.35583651542663564
8,342/78,8,0.45833589553832965
8,342/78,9,3.8812290573120114
8,342/78,10,0.8887580966949464
8,342/78,11,0.5801198863983155
8,342/78,12,0.8460884094238281
8,342/97,1,0.4100067329406736
8,342/97,2,0.8161630630493164
8,342/97,3,2.380853786468506
8,342/97,4,0.8282525444030764
8,342/97,5,1.1891454029083253
8,342/97,6,2.4514843845367436
8,342/97,7,0.02494237899780316
8,342/97,8,1.5388678932189945
8,342/97,9,0.936329402923584
8,342/97,10,0.482788219451904
8,342/97,11,0.8935706138610842
8,342/97,12,0.14816310882568384
8,377/54,1,2.4366517066955566
8,377/54,2,0.6218063354492189
8,377/54,3,0.1754068851470949
8,377/54,4,2.4386684894561768
8,377/54,5,1.682125759124756
8,377/54,6,4.608866596221924
8,377/54,7,1.1602230072021484
8,377/54,8,0.6944665908813477
8,377/54,9,0.49571256637573224
8,377/54,10,0.6573855400085451
8,377/84,1,0.6876962661743162
8,377/84,2,0.262029838562011
8,377/84,3,1.4127239227294925
8,377/84,4,3.279555702209473
8,377/84,5,0.7398344039916989
8,377/84,6,0.17949485778808594
8,377/84,7,0.22153978347778303
8,377/84,8,0.06589107513427717
8,377/84,9,0.06813854217529336
8,377/84,10,0.46805778503417983
8,377/84,11,0.3250410842895506
8,377/84,12,0.40854797363281214
8,377/86,1,0.044558048248291016
8,377/86,2,0.09763069152832049
8,377/86,3,0.08611921310424808
8,377/86,4,0.06975313186645504
8,377/86,5,0.04675888061523459
8,377/86,6,0.2917337036132812
8,377/86,7,0.3053005504608155
8,377/86,8,0.16820707321166983
8,377/86,9,0.06829694747924808
8,377/86,10,0.3645744895935059
8,377/86,11,0.7580542373657226
8,377/86,12,1.1647915840148926
8,377/94,1,0.0759833812713624
8,377/94,2,0.06317367553710929
8,377/94,3,0.0972213554382324
8,377/94,4,0.2517371654510496
8,377/94,5,0.10813183784484881
8,377/94,6,0.07541082382202191
8,377/94,7,0.19789978981018086
8,377/94,8,0.02897334098815918
8,377/94,9,0.15669921875000004
8,377/94,10,0.15944917678833015
8,377/94,11,0.25543021202087424
8,377/94,12,0.3068038654327392
8,390/208,1,0.3336772537231445
8,390/208,2,0.13111358642578086
8,390/208,3,0.8024141883850096
8,390/208,4,0.7803436851501466
8,390/208,5,0.4643297767639156
8,390/208,6,0.7798162078857418
8,390/208,7,0.22184091567993125
8,390/208,8,0.6932999229431154
8,390/208,9,1.213314971923828
8,390/208,10,0.2424336051940914
8,391/243,1,0.01890284538269027
8,391/243,2,0.16234838485717784
8,391/243,3,0.6539285182952881
8,391/243,4,1.292783670425415
8,391/243,5,0.9906552028656006
