"data","localizacao","caudal_médio_diário(m3/s)","coord_x_m","coord_y_m"
1986-11-09,ALMOUROL (17G/02H),"127.34",179148.403,276991.639
1986-11-10,ALMOUROL (17G/02H),"95.18",179148.403,276991.639
1986-11-11,ALMOUROL (17G/02H),"86.86",179148.403,276991.639
1986-11-12,ALMOUROL (17G/02H),"134.00",179148.403,276991.639
1986-11-13,ALMOUROL (17G/02H),"169.90",179148.403,276991.639
1986-11-14,ALMOUROL (17G/02H),"308.67",179148.403,276991.639
1986-11-15,ALMOUROL (17G/02H),"273.69",179148.403,276991.639
1986-11-16,ALMOUROL (17G/02H),"108.39",179148.403,276991.639
1986-11-17,ALMOUROL (17G/02H),"109.91",179148.403,276991.639
1986-11-18,ALMOUROL (17G/02H),"135.70",179148.403,276991.639
1986-11-19,ALMOUROL (17G/02H),"171.81",179148.403,276991.639
1986-11-20,ALMOUROL (17G/02H),"261.72",179148.403,276991.639
1986-11-21,ALMOUROL (17G/02H),"183.48",179148.403,276991.639
1986-11-22,ALMOUROL (17G/02H),"179.55",179148.403,276991.639
1986-11-23,ALMOUROL (17G/02H),"98.04",179148.403,276991.639
1986-11-24,ALMOUROL (17G/02H),"100.94",179148.403,276991.639
1986-11-25,ALMOUROL (17G/02H),"166.12",179148.403,276991.639
1986-11-26,ALMOUROL (17G/02H),"193.51",179148.403,276991.639
1986-11-27,ALMOUROL (17G/02H),"301.00",179148.403,276991.639
1986-11-28,ALMOUROL (17G/02H),"245.40",179148.403,276991.639
1986-11-29,ALMOUROL (17G/02H),"240.84",179148.403,276991.639
1986-11-30,ALMOUROL (17G/02H),"112.98",179148.403,276991.639
1986-12-01,ALMOUROL (17G/02H),"92.37",179148.403,276991.639
1986-12-02,ALMOUROL (17G/02H),"169.90",179148.403,276991.639
1986-12-03,ALMOUROL (17G/02H),"240.84",179148.403,276991.639
1986-12-04,ALMOUROL (17G/02H),"220.84",179148.403,276991.639
1986-12-05,ALMOUROL (17G/02H),"164.24",179148.403,276991.639
1986-12-06,ALMOUROL (17G/02H),"160.52",179148.403,276991.639
1986-12-07,ALMOUROL (17G/02H),"76.37",179148.403,276991.639
1986-12-08,ALMOUROL (17G/02H),"63.06",179148.403,276991.639
1986-12-09,ALMOUROL (17G/02H),"96.61",179148.403,276991.639
1986-12-10,ALMOUROL (17G/02H),"193.51",179148.403,276991.639
1986-12-11,ALMOUROL (17G/02H),"149.62",179148.403,276991.639
1986-12-12,ALMOUROL (17G/02H),"183.48",179148.403,276991.639
1986-12-13,ALMOUROL (17G/02H),"201.73",179148.403,276991.639
1986-12-14,ALMOUROL (17G/02H),"137.40",179148.403,276991.639
1986-12-15,ALMOUROL (17G/02H),"166.12",179148.403,276991.639
1986-12-16,ALMOUROL (17G/02H),"114.53",179148.403,276991.639
1986-12-17,ALMOUROL (17G/02H),"130.65",179148.403,276991.639
1986-12-18,ALMOUROL (17G/02H),"116.10",179148.403,276991.639
1986-12-19,ALMOUROL (17G/02H),"124.07",179148.403,276991.639
1986-12-20,ALMOUROL (17G/02H),"95.18",179148.403,276991.639
1986-12-21,ALMOUROL (17G/02H),"39.39",179148.403,276991.639
1986-12-22,ALMOUROL (17G/02H),"72.61",179148.403,276991.639
1986-12-23,ALMOUROL (17G/02H),"92.37",179148.403,276991.639
1986-12-24,ALMOUROL (17G/02H),"112.98",179148.403,276991.639
1986-12-25,ALMOUROL (17G/02H),"100.94",179148.403,276991.639
1986-12-26,ALMOUROL (17G/02H),"111.44",179148.403,276991.639
1986-12-27,ALMOUROL (17G/02H),"70.16",179148.403,276991.639
1986-12-28,ALMOUROL (17G/02H),"111.44",179148.403,276991.639
1986-12-29,ALMOUROL (17G/02H),"77.65",179148.403,276991.639
1986-12-30,ALMOUROL (17G/02H),"96.61",179148.403,276991.639
1986-12-31,ALMOUROL (17G/02H),"102.41",179148.403,276991.639
1987-01-01,ALMOUROL (17G/02H),"52.08",179148.403,276991.639
1987-01-02,ALMOUROL (17G/02H),"48.99",179148.403,276991.639
1987-01-03,ALMOUROL (17G/02H),"88.22",179148.403,276991.639
1987-01-04,ALMOUROL (17G/02H),"55.26",179148.403,276991.639
1987-01-05,ALMOUROL (17G/02H),"125.70",179148.403,276991.639
1987-01-06,ALMOUROL (17G/02H),"114.53",179148.403,276991.639
1987-01-07,ALMOUROL (17G/02H),"149.62",179148.403,276991.639
1987-01-08,ALMOUROL (17G/02H),"175.66",179148.403,276991.639
1987-01-09,ALMOUROL (17G/02H),"171.81",179148.403,276991.639
1987-01-10,ALMOUROL (17G/02H),"273.69",179148.403,276991.639
1987-01-11,ALMOUROL (17G/02H),"293.42",179148.403,276991.639
1987-01-12,ALMOUROL (17G/02H),"191.48",179148.403,276991.639
1987-01-13,ALMOUROL (17G/02H),"278.56",179148.403,276991.639
1987-01-14,ALMOUROL (17G/02H),"319.06",179148.403,276991.639
1987-01-15,ALMOUROL (17G/02H),"303.55",179148.403,276991.639
1987-01-16,ALMOUROL (17G/02H),"195.55",179148.403,276991.639
1987-01-17,ALMOUROL (17G/02H),"103.89",179148.403,276991.639
1987-01-18,ALMOUROL (17G/02H),"114.53",179148.403,276991.639
1987-01-19,ALMOUROL (17G/02H),"86.86",179148.403,276991.639
1987-01-20,ALMOUROL (17G/02H),"102.41",179148.403,276991.639
1987-01-21,ALMOUROL (17G/02H),"139.11",179148.403,276991.639
1987-01-22,ALMOUROL (17G/02H),"137.40",179148.403,276991.639
1987-01-23,ALMOUROL (17G/02H),"102.41",179148.403,276991.639
1987-01-24,ALMOUROL (17G/02H),"85.52",179148.403,276991.639
1987-01-25,ALMOUROL (17G/02H),"64.22",179148.403,276991.639
1987-01-26,ALMOUROL (17G/02H),"71.33",179148.403,276991.639
1987-01-27,ALMOUROL (17G/02H),"387.93",179148.403,276991.639
1987-01-28,ALMOUROL (17G/02H),"1387.14",179148.403,276991.639
1987-01-29,ALMOUROL (17G/02H),"1120.39",179148.403,276991.639
1987-01-30,ALMOUROL (17G/02H),"1023.65",179148.403,276991.639
1987-01-31,ALMOUROL (17G/02H),"613.44",179148.403,276991.639
1987-02-01,ALMOUROL (17G/02H),"220.84",179148.403,276991.639
1987-02-02,ALMOUROL (17G/02H),"479.57",179148.403,276991.639
1987-02-03,ALMOUROL (17G/02H),"830.62",179148.403,276991.639
1987-02-04,ALMOUROL (17G/02H),"367.96",179148.403,276991.639
1987-02-05,ALMOUROL (17G/02H),"417.38",179148.403,276991.639
1987-02-06,ALMOUROL (17G/02H),"444.82",179148.403,276991.639
1987-02-07,ALMOUROL (17G/02H),"385.04",179148.403,276991.639
1987-02-08,ALMOUROL (17G/02H),"285.94",179148.403,276991.639
1987-02-09,ALMOUROL (17G/02H),"308.67",179148.403,276991.639
1987-02-10,ALMOUROL (17G/02H),"617.09",179148.403,276991.639
1987-02-11,ALMOUROL (17G/02H),"873.69",179148.403,276991.639
1987-02-12,ALMOUROL (17G/02H),"1125.35",179148.403,276991.639
1987-02-13,ALMOUROL (17G/02H),"411.40",179148.403,276991.639
1987-02-14,ALMOUROL (17G/02H),"365.15",179148.403,276991.639
1987-02-15,ALMOUROL (17G/02H),"214.37",179148.403,276991.639
1987-02-16,ALMOUROL (17G/02H),"266.47",179148.403,276991.639
1987-02-17,ALMOUROL (17G/02H),"423.40",179148.403,276991.639
1987-02-18,ALMOUROL (17G/02H),"414.39",179148.403,276991.639
1987-02-19,ALMOUROL (17G/02H),"595.34",179148.403,276991.639
1987-02-20,ALMOUROL (17G/02H),"438.65",179148.403,276991.639
1987-02-21,ALMOUROL (17G/02H),"405.47",179148.403,276991.639
1987-02-22,ALMOUROL (17G/02H),"329.62",179148.403,276991.639
1987-02-23,ALMOUROL (17G/02H),"245.40",179148.403,276991.639
1987-02-24,ALMOUROL (17G/02H),"479.57",179148.403,276991.639
1987-02-25,ALMOUROL (17G/02H),"1023.65",179148.403,276991.639
1987-02-26,ALMOUROL (17G/02H),"878.06",179148.403,276991.639
1987-02-27,ALMOUROL (17G/02H),"385.04",179148.403,276991.639
1987-02-28,ALMOUROL (17G/02H),"354.02",179148.403,276991.639
1987-03-01,ALMOUROL (17G/02H),"155.02",179148.403,276991.639
1987-03-02,ALMOUROL (17G/02H),"119.25",179148.403,276991.639
1987-03-03,ALMOUROL (17G/02H),"108.39",179148.403,276991.639
1987-03-04,ALMOUROL (17G/02H),"140.84",179148.403,276991.639
1987-03-05,ALMOUROL (17G/02H),"149.62",179148.403,276991.639
1987-03-06,ALMOUROL (17G/02H),"147.84",179148.403,276991.639
1987-03-07,ALMOUROL (17G/02H),"127.34",179148.403,276991.639
1987-03-08,ALMOUROL (17G/02H),"147.84",179148.403,276991.639
1987-03-09,ALMOUROL (17G/02H),"205.90",179148.403,276991.639
1987-03-10,ALMOUROL (17G/02H),"276.12",179148.403,276991.639
1987-03-11,ALMOUROL (17G/02H),"229.62",179148.403,276991.639
1987-03-12,ALMOUROL (17G/02H),"298.46",179148.403,276991.639
1987-03-13,ALMOUROL (17G/02H),"301.00",179148.403,276991.639
1987-03-14,ALMOUROL (17G/02H),"264.09",179148.403,276991.639
1987-03-15,ALMOUROL (17G/02H),"166.12",179148.403,276991.639
1987-03-16,ALMOUROL (17G/02H),"240.84",179148.403,276991.639
1987-03-17,ALMOUROL (17G/02H),"316.45",179148.403,276991.639
1987-03-18,ALMOUROL (17G/02H),"402.52",179148.403,276991.639
1987-03-19,ALMOUROL (17G/02H),"146.08",179148.403,276991.639
1987-03-20,ALMOUROL (17G/02H),"105.38",179148.403,276991.639
1987-03-21,ALMOUROL (17G/02H),"257.00",179148.403,276991.639
1987-03-22,ALMOUROL (17G/02H),"86.86",179148.403,276991.639
1987-03-23,ALMOUROL (17G/02H),"120.85",179148.403,276991.639
1987-03-24,ALMOUROL (17G/02H),"164.24",179148.403,276991.639
1987-03-25,ALMOUROL (17G/02H),"173.73",179148.403,276991.639
1987-03-26,ALMOUROL (17G/02H),"195.55",179148.403,276991.639
1987-03-27,ALMOUROL (17G/02H),"134.00",179148.403,276991.639
1987-03-28,ALMOUROL (17G/02H),"103.89",179148.403,276991.639
1987-03-29,ALMOUROL (17G/02H),"89.59",179148.403,276991.639
1987-03-30,ALMOUROL (17G/02H),"189.47",179148.403,276991.639
1987-03-31,ALMOUROL (17G/02H),"185.47",179148.403,276991.639
1987-04-01,ALMOUROL (17G/02H),"169.90",179148.403,276991.639
1987-04-02,ALMOUROL (17G/02H),"205.90",179148.403,276991.639
1987-04-03,ALMOUROL (17G/02H),"259.35",179148.403,276991.639
1987-04-04,ALMOUROL (17G/02H),"259.35",179148.403,276991.639
1987-04-05,ALMOUROL (17G/02H),"195.55",179148.403,276991.639
1987-04-06,ALMOUROL (17G/02H),"158.68",179148.403,276991.639
1987-04-07,ALMOUROL (17G/02H),"559.98",179148.403,276991.639
1987-04-08,ALMOUROL (17G/02H),"1180.57",179148.403,276991.639
1987-04-09,ALMOUROL (17G/02H),"606.17",179148.403,276991.639
1987-04-10,ALMOUROL (17G/02H),"595.34",179148.403,276991.639
1987-04-11,ALMOUROL (17G/02H),"351.27",179148.403,276991.639
1987-04-12,ALMOUROL (17G/02H),"160.52",179148.403,276991.639
1987-04-13,ALMOUROL (17G/02H),"146.08",179148.403,276991.639
1987-04-14,ALMOUROL (17G/02H),"175.66",179148.403,276991.639
1987-04-15,ALMOUROL (17G/02H),"283.47",179148.403,276991.639
1987-04-16,ALMOUROL (17G/02H),"301.00",179148.403,276991.639
1987-04-17,ALMOUROL (17G/02H),"271.28",179148.403,276991.639
1987-04-18,ALMOUROL (17G/02H),"191.48",179148.403,276991.639
1987-04-19,ALMOUROL (17G/02H),"234.08",179148.403,276991.639
1987-04-20,ALMOUROL (17G/02H),"303.55",179148.403,276991.639
1987-04-21,ALMOUROL (17G/02H),"321.68",179148.403,276991.639
1987-04-22,ALMOUROL (17G/02H),"387.93",179148.403,276991.639
1987-04-23,ALMOUROL (17G/02H),"271.28",179148.403,276991.639
1987-04-24,ALMOUROL (17G/02H),"376.45",179148.403,276991.639
1987-04-25,ALMOUROL (17G/02H),"356.79",179148.403,276991.639
1987-04-26,ALMOUROL (17G/02H),"197.60",179148.403,276991.639
1987-04-27,ALMOUROL (17G/02H),"245.40",179148.403,276991.639
1987-04-28,ALMOUROL (17G/02H),"454.17",179148.403,276991.639
1987-04-29,ALMOUROL (17G/02H),"373.61",179148.403,276991.639
1987-04-30,ALMOUROL (17G/02H),"373.61",179148.403,276991.639
1987-05-01,ALMOUROL (17G/02H),"324.32",179148.403,276991.639
1987-05-02,ALMOUROL (17G/02H),"117.67",179148.403,276991.639
1987-05-03,ALMOUROL (17G/02H),"127.34",179148.403,276991.639
1987-05-04,ALMOUROL (17G/02H),"278.56",179148.403,276991.639
1987-05-05,ALMOUROL (17G/02H),"259.35",179148.403,276991.639
1987-05-06,ALMOUROL (17G/02H),"273.69",179148.403,276991.639
1987-05-07,ALMOUROL (17G/02H),"321.68",179148.403,276991.639
1987-05-08,ALMOUROL (17G/02H),"438.65",179148.403,276991.639
1987-05-09,ALMOUROL (17G/02H),"447.93",179148.403,276991.639
1987-05-10,ALMOUROL (17G/02H),"158.68",179148.403,276991.639
1987-05-11,ALMOUROL (17G/02H),"245.40",179148.403,276991.639
1987-05-12,ALMOUROL (17G/02H),"268.87",179148.403,276991.639
1987-05-13,ALMOUROL (17G/02H),"278.56",179148.403,276991.639
1987-05-14,ALMOUROL (17G/02H),"301.00",179148.403,276991.639
1987-05-15,ALMOUROL (17G/02H),"205.90",179148.403,276991.639
1987-05-16,ALMOUROL (17G/02H),"179.55",179148.403,276991.639
1987-05-17,ALMOUROL (17G/02H),"156.84",179148.403,276991.639
1987-05-18,ALMOUROL (17G/02H),"86.86",179148.403,276991.639
1987-05-19,ALMOUROL (17G/02H),"92.37",179148.403,276991.639
1987-05-20,ALMOUROL (17G/02H),"151.41",179148.403,276991.639
1987-05-21,ALMOUROL (17G/02H),"155.02",179148.403,276991.639
1987-05-22,ALMOUROL (17G/02H),"119.25",179148.403,276991.639
1987-05-23,ALMOUROL (17G/02H),"119.25",179148.403,276991.639
1987-05-24,ALMOUROL (17G/02H),"80.23",179148.403,276991.639
1987-05-25,ALMOUROL (17G/02H),"70.16",179148.403,276991.639
1987-05-26,ALMOUROL (17G/02H),"132.32",179148.403,276991.639
1987-05-27,ALMOUROL (17G/02H),"240.84",179148.403,276991.639
1987-05-28,ALMOUROL (17G/02H),"158.68",179148.403,276991.639
1987-05-29,ALMOUROL (17G/02H),"139.11",179148.403,276991.639
1987-05-30,ALMOUROL (17G/02H),"127.34",179148.403,276991.639
1987-05-31,ALMOUROL (17G/02H),"112.98",179148.403,276991.639
1987-06-01,ALMOUROL (17G/02H),"225.21",179148.403,276991.639
1987-06-02,ALMOUROL (17G/02H),"103.89",179148.403,276991.639
1987-06-03,ALMOUROL (17G/02H),"119.25",179148.403,276991.639
1987-06-04,ALMOUROL (17G/02H),"164.24",179148.403,276991.639
1987-06-05,ALMOUROL (17G/02H),"195.55",179148.403,276991.639
1987-06-06,ALMOUROL (17G/02H),"185.47",179148.403,276991.639
1987-06-07,ALMOUROL (17G/02H),"78.93",179148.403,276991.639
1987-06-08,ALMOUROL (17G/02H),"108.39",179148.403,276991.639
1987-06-09,ALMOUROL (17G/02H),"77.65",179148.403,276991.639
1987-06-10,ALMOUROL (17G/02H),"58.54",179148.403,276991.639
1987-06-11,ALMOUROL (17G/02H),"76.37",179148.403,276991.639
1987-06-12,ALMOUROL (17G/02H),"125.70",179148.403,276991.639
1987-06-13,ALMOUROL (17G/02H),"114.53",179148.403,276991.639
1987-06-14,ALMOUROL (17G/02H),"65.38",179148.403,276991.639
1987-06-15,ALMOUROL (17G/02H),"88.22",179148.403,276991.639
1987-06-16,ALMOUROL (17G/02H),"88.22",179148.403,276991.639
1987-06-17,ALMOUROL (17G/02H),"171.81",179148.403,276991.639
1987-06-18,ALMOUROL (17G/02H),"105.38",179148.403,276991.639
1987-06-19,ALMOUROL (17G/02H),"117.67",179148.403,276991.639
1987-06-20,ALMOUROL (17G/02H),"90.98",179148.403,276991.639
1987-06-21,ALMOUROL (17G/02H),"70.16",179148.403,276991.639
1987-06-22,ALMOUROL (17G/02H),"179.55",179148.403,276991.639
1987-06-23,ALMOUROL (17G/02H),"142.57",179148.403,276991.639
1987-06-24,ALMOUROL (17G/02H),"102.41",179148.403,276991.639
1987-06-25,ALMOUROL (17G/02H),"144.32",179148.403,276991.639
1987-06-26,ALMOUROL (17G/02H),"151.41",179148.403,276991.639
1987-06-27,ALMOUROL (17G/02H),"84.18",179148.403,276991.639
1987-06-28,ALMOUROL (17G/02H),"99.49",179148.403,276991.639
1987-06-29,ALMOUROL (17G/02H),"73.85",179148.403,276991.639
1987-06-30,ALMOUROL (17G/02H),"82.85",179148.403,276991.639
1987-07-01,ALMOUROL (17G/02H),"75.11",179148.403,276991.639
1987-07-02,ALMOUROL (17G/02H),"90.98",179148.403,276991.639
1987-07-03,ALMOUROL (17G/02H),"135.70",179148.403,276991.639
1987-07-04,ALMOUROL (17G/02H),"71.38",179148.403,276991.639
1987-07-05,ALMOUROL (17G/02H),"65.38",179148.403,276991.639
1987-07-06,ALMOUROL (17G/02H),"179.55",179148.403,276991.639
1987-07-07,ALMOUROL (17G/02H),"183.48",179148.403,276991.639
1987-07-08,ALMOUROL (17G/02H),"160.52",179148.403,276991.639
1987-07-09,ALMOUROL (17G/02H),"164.24",179148.403,276991.639
1987-07-10,ALMOUROL (17G/02H),"156.84",179148.403,276991.639
1987-07-11,ALMOUROL (17G/02H),"58.54",179148.403,276991.639
1987-07-12,ALMOUROL (17G/02H),"45.02",179148.403,276991.639
1987-07-13,ALMOUROL (17G/02H),"46.00",179148.403,276991.639
1987-07-14,ALMOUROL (17G/02H),"92.37",179148.403,276991.639
1987-07-15,ALMOUROL (17G/02H),"96.61",179148.403,276991.639
1987-07-16,ALMOUROL (17G/02H),"99.49",179148.403,276991.639
1987-07-17,ALMOUROL (17G/02H),"72.61",179148.403,276991.639
1987-07-18,ALMOUROL (17G/02H),"59.65",179148.403,276991.639
1987-07-19,ALMOUROL (17G/02H),"64.22",179148.403,276991.639
1987-07-20,ALMOUROL (17G/02H),"43.10",179148.403,276991.639
1987-07-21,ALMOUROL (17G/02H),"111.44",179148.403,276991.639
1987-07-22,ALMOUROL (17G/02H),"99.49",179148.403,276991.639
1987-07-23,ALMOUROL (17G/02H),"117.67",179148.403,276991.639
1987-07-24,ALMOUROL (17G/02H),"108.39",179148.403,276991.639
1987-07-25,ALMOUROL (17G/02H),"89.59",179148.403,276991.639
1987-07-26,ALMOUROL (17G/02H),"53.13",179148.403,276991.639
1987-07-27,ALMOUROL (17G/02H),"98.04",179148.403,276991.639
1987-07-28,ALMOUROL (17G/02H),"96.61",179148.403,276991.639
1987-07-29,ALMOUROL (17G/02H),"162.37",179148.403,276991.639
1987-07-30,ALMOUROL (17G/02H),"151.41",179148.403,276991.639
1987-07-31,ALMOUROL (17G/02H),"144.32",179148.403,276991.639
1987-08-01,ALMOUROL (17G/02H),"117.67",179148.403,276991.639
1987-08-02,ALMOUROL (17G/02H),"160.52",179148.403,276991.639
1987-08-03,ALMOUROL (17G/02H),"147.84",179148.403,276991.639
1987-08-04,ALMOUROL (17G/02H),"155.02",179148.403,276991.639
1987-08-05,ALMOUROL (17G/02H),"166.12",179148.403,276991.639
1987-08-06,ALMOUROL (17G/02H),"162.37",179148.403,276991.639
1987-08-07,ALMOUROL (17G/02H),"93.77",179148.403,276991.639
1987-08-08,ALMOUROL (17G/02H),"77.65",179148.403,276991.639
1987-08-09,ALMOUROL (17G/02H),"55.26",179148.403,276991.639
1987-08-10,ALMOUROL (17G/02H),"53.13",179148.403,276991.639
1987-08-11,ALMOUROL (17G/02H),"76.37",179148.403,276991.639
1987-08-12,ALMOUROL (17G/02H),"75.11",179148.403,276991.639
1987-08-13,ALMOUROL (17G/02H),"80.23",179148.403,276991.639
1987-08-14,ALMOUROL (17G/02H),"102.41",179148.403,276991.639
1987-08-15,ALMOUROL (17G/02H),"82.85",179148.403,276991.639
1987-08-16,ALMOUROL (17G/02H),"59.65",179148.403,276991.639
1987-08-17,ALMOUROL (17G/02H),"72.61",179148.403,276991.639
1987-08-18,ALMOUROL (17G/02H),"66.56",179148.403,276991.639
1987-08-19,ALMOUROL (17G/02H),"119.25",179148.403,276991.639
1987-08-20,ALMOUROL (17G/02H),"109.91",179148.403,276991.639
1987-08-21,ALMOUROL (17G/02H),"149.62",179148.403,276991.639
1987-08-22,ALMOUROL (17G/02H),"130.65",179148.403,276991.639
1987-08-23,ALMOUROL (17G/02H),"92.37",179148.403,276991.639
1987-08-24,ALMOUROL (17G/02H),"93.77",179148.403,276991.639
1987-08-25,ALMOUROL (17G/02H),"95.18",179148.403,276991.639
1987-08-26,ALMOUROL (17G/02H),"98.04",179148.403,276991.639
1987-08-27,ALMOUROL (17G/02H),"130.65",179148.403,276991.639
1987-08-28,ALMOUROL (17G/02H),"164.24",179148.403,276991.639
1987-08-29,ALMOUROL (17G/02H),"137.40",179148.403,276991.639
1987-08-30,ALMOUROL (17G/02H),"65.38",179148.403,276991.639
1987-08-31,ALMOUROL (17G/02H),"134.00",179148.403,276991.639
1987-09-01,ALMOUROL (17G/02H),"199.65",179148.403,276991.639
1987-09-02,ALMOUROL (17G/02H),"189.47",179148.403,276991.639
1987-09-03,ALMOUROL (17G/02H),"124.07",179148.403,276991.639
1987-09-04,ALMOUROL (17G/02H),"164.24",179148.403,276991.639
1987-09-05,ALMOUROL (17G/02H),"100.94",179148.403,276991.639
1987-09-06,ALMOUROL (17G/02H),"95.18",179148.403,276991.639
1987-09-07,ALMOUROL (17G/02H),"125.70",179148.403,276991.639
1987-09-08,ALMOUROL (17G/02H),"124.07",179148.403,276991.639
1987-09-09,ALMOUROL (17G/02H),"140.84",179148.403,276991.639
1987-09-10,ALMOUROL (17G/02H),"208.00",179148.403,276991.639
1987-09-11,ALMOUROL (17G/02H),"218.68",179148.403,276991.639
1987-09-12,ALMOUROL (17G/02H),"153.21",179148.403,276991.639
1987-09-13,ALMOUROL (17G/02H),"67.75",179148.403,276991.639
1987-09-14,ALMOUROL (17G/02H),"99.49",179148.403,276991.639
1987-09-15,ALMOUROL (17G/02H),"208.00",179148.403,276991.639
1987-09-16,ALMOUROL (17G/02H),"173.73",179148.403,276991.639
1987-09-17,ALMOUROL (17G/02H),"164.24",179148.403,276991.639
1987-09-18,ALMOUROL (17G/02H),"187.46",179148.403,276991.639
1987-09-19,ALMOUROL (17G/02H),"147.84",179148.403,276991.639
1987-09-20,ALMOUROL (17G/02H),"88.22",179148.403,276991.639
1987-09-21,ALMOUROL (17G/02H),"103.89",179148.403,276991.639
1987-09-22,ALMOUROL (17G/02H),"162.37",179148.403,276991.639
1987-09-23,ALMOUROL (17G/02H),"177.60",179148.403,276991.639
1987-09-24,ALMOUROL (17G/02H),"183.48",179148.403,276991.639
1987-09-25,ALMOUROL (17G/02H),"236.32",179148.403,276991.639
1987-09-26,ALMOUROL (17G/02H),"189.47",179148.403,276991.639
1987-09-27,ALMOUROL (17G/02H),"89.59",179148.403,276991.639
1987-09-28,ALMOUROL (17G/02H),"80.23",179148.403,276991.639
1987-09-29,ALMOUROL (17G/02H),"119.25",179148.403,276991.639
1987-09-30,ALMOUROL (17G/02H),"102.41",179148.403,276991.639
1987-10-01,ALMOUROL (17G/02H),"101.53",179148.403,276991.639
1987-10-02,ALMOUROL (17G/02H),"115.88",179148.403,276991.639
1987-10-03,ALMOUROL (17G/02H),"112.93",179148.403,276991.639
1987-10-04,ALMOUROL (17G/02H),"117.40",179148.403,276991.639
1987-10-05,ALMOUROL (17G/02H),"108.78",179148.403,276991.639
1987-10-06,ALMOUROL (17G/02H),"213.96",179148.403,276991.639
1987-10-07,ALMOUROL (17G/02H),"233.23",179148.403,276991.639
1987-10-08,ALMOUROL (17G/02H),"181.30",179148.403,276991.639
1987-10-09,ALMOUROL (17G/02H),"237.10",179148.403,276991.639
1987-10-10,ALMOUROL (17G/02H),"216.83",179148.403,276991.639
1987-10-11,ALMOUROL (17G/02H),"136.28",179148.403,276991.639
1987-10-12,ALMOUROL (17G/02H),"179.72",179148.403,276991.639
1987-10-13,ALMOUROL (17G/02H),"192.84",179148.403,276991.639
1987-10-14,ALMOUROL (17G/02H),"262.28",179148.403,276991.639
1987-10-15,ALMOUROL (17G/02H),"507.20",179148.403,276991.639
1987-10-16,ALMOUROL (17G/02H),"391.55",179148.403,276991.639
1987-10-17,ALMOUROL (17G/02H),"394.65",179148.403,276991.639
1987-10-18,ALMOUROL (17G/02H),"218.98",179148.403,276991.639
1987-10-19,ALMOUROL (17G/02H),"213.89",179148.403,276991.639
1987-10-20,ALMOUROL (17G/02H),"246.26",179148.403,276991.639
1987-10-21,ALMOUROL (17G/02H),"257.52",179148.403,276991.639
1987-10-22,ALMOUROL (17G/02H),"266.37",179148.403,276991.639
1987-10-23,ALMOUROL (17G/02H),"276.21",179148.403,276991.639
1987-10-24,ALMOUROL (17G/02H),"268.55",179148.403,276991.639
1987-10-25,ALMOUROL (17G/02H),"229.00",179148.403,276991.639
1987-10-26,ALMOUROL (17G/02H),"158.63",179148.403,276991.639
1987-10-27,ALMOUROL (17G/02H),"242.96",179148.403,276991.639
