"data","localizacao","nitrato"
2021-10-28 00:00:00.000,"454/800",(<)10.000
2022-04-21 00:00:00.000,"454/800",(<)10.000
2023-04-20 00:00:00.000,"454/800",(<)10.000
2023-10-23 00:00:00.000,"454/800",(<)10.000
2000-03-08 00:00:00.000,"454/802","21.66"
2000-09-25 00:00:00.000,"454/802","18.12"
2001-09-19 00:00:00.000,"454/802","19.54"
2002-02-25 00:00:00.000,"454/802","10.45"
2002-09-18 00:00:00.000,"454/802","14.39"
2003-02-19 00:00:00.000,"454/802","19.3"
2003-10-27 00:00:00.000,"454/802","19.48"
2004-10-20 00:00:00.000,"454/802","19.448"
2005-04-18 00:00:00.000,"454/802","19.45"
2005-11-10 00:00:00.000,"454/802","12.36"
2006-11-07 00:00:00.000,"454/802","20.78"
2007-04-03 00:00:00.000,"454/802","20.33"
2007-11-07 00:00:00.000,"454/802","21.22"
2008-04-01 00:00:00.000,"454/802","20.78"
2009-04-14 00:00:00.000,"454/802","17.277"
2009-09-23 00:00:00.000,"454/802","22.15"
2013-04-18 00:00:00.000,"454/802","28.0"
2013-10-23 00:00:00.000,"454/802","26.0"
2014-04-17 00:00:00.000,"454/802","24.0"
2014-10-23 00:00:00.000,"454/802","40.0"
2015-04-16 00:00:00.000,"454/802","41.0"
2015-10-22 00:00:00.000,"454/802","27.0"
2016-04-21 00:00:00.000,"454/802","25.0"
2016-10-20 00:00:00.000,"454/802","25.0"
2017-04-20 00:00:00.000,"454/802","26.5"
2017-10-19 00:00:00.000,"454/802","28.0"
2018-04-19 00:00:00.000,"454/802","24.0"
2018-10-17 00:00:00.000,"454/802","19.0"
2019-04-17 00:00:00.000,"454/802","26.0"
2019-10-24 00:00:00.000,"454/802","25.0"
2020-05-28 00:00:00.000,"454/802","27.0"
2020-10-16 00:00:00.000,"454/802","22.0"
2021-04-22 00:00:00.000,"454/802","25.0"
2021-10-28 00:00:00.000,"454/802","16.0"
2022-04-21 00:00:00.000,"454/802","23.0"
2014-10-23 00:00:00.000,"454/803","50.0"
2015-04-22 00:00:00.000,"454/803","39.0"
2015-10-22 00:00:00.000,"454/803","34.0"
2007-03-22 00:00:00.000,"329/341","46.0"
