"data","localizacao","nivel_piezometrico","profundidade_nivel_agua","coord_x_m","coord_y_m","altitude_m","sistema_aquifero","estado","freguesia"
2007-06-24,"434/306","31.23","46.77",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-24,"453/235","11.9","52.1",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-25,"453/235","11.76","52.24",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-25,"434/306","31.2","46.8",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-25,"434/280","37.25","36.75",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-25,"432/800","9.68","1.32",135603.2,194088.8,11,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE
2007-06-25,"420/9","16.81","27.19",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-25,"433/297","14.82","13.18",140560.5,192932,28,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,POCEIRÃO
2007-06-26,"453/235","11.73","52.27",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-26,"331/89","31.05","0.95",194920,273470,32,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SÃO MIGUEL DO RIO TORTO
2007-06-26,"342/93","40.97","5.03",174170,260820,46,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ULME
2007-06-26,"343/30","96.58","3.42",199000,265360,100,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BEMPOSTA
2007-06-26,"344/3","155.67","14.33",206750,263640,170,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DE MÓS
2007-06-26,"420/9","16.76","27.24",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-26,"432/68",-0.5,"9.5",127596.6,197803,9,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE
2007-06-26,"432/855","8.95","21.05",133281.5,190187.4,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,ALCOCHETE
2007-06-26,"434/280","37.51","36.49",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-26,"434/306","31.21","46.79",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-26,"442/241","6.69","3.31",119083.5,186173.9,10,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ANDRÉ
2007-06-27,"434/306","31.2","46.8",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-27,"406/97","33.94","25.06",152450,212500,59,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO
2007-06-27,"453/235","11.82","52.18",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-27,"443/924","4.74","54.26",127393.1,181651.8,59,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO
2007-06-27,"434/280","37.31","36.69",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-27,"405/167","5.69","18.31",147550,210725,24,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO
2007-06-27,"406/27","36.83","23.17",153550,216200,60,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BENAVENTE
2007-06-27,"405/15","8.48","1.52",147100,210180,10,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO
2007-06-27,"420/9","16.71","27.29",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-28,"420/9","16.67","27.33",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-28,"434/280","37.14","36.86",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-28,"434/306","31.16","46.84",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-28,"453/235","11.7","52.3",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-29,"453/395","34.74","30.26",120146,179382.3,65,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO CONDE
2007-06-29,"453/18","11.0","59.0",116016.7,176494.5,70,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO CONDE
2007-06-29,"442/94",-3.51,"20.51",115268.1,180677.1,17,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,FERNÃO FERRO
2007-06-29,"442/537",-13.76,"34.76",111722,184739.9,21,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,AMORA
2007-06-29,"453/235","11.54","52.46",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-29,"434/306","31.11","46.89",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-29,"434/280","36.95","37.05",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-29,"420/9","16.62","27.38",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-29,"442/36","21.1","8.9",112198.2,187241,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2007-06-30,"420/9","16.58","27.42",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-30,"434/280","36.93","37.07",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-30,"434/306","31.08","46.92",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-30,"453/235","11.56","52.44",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-01,"453/235","11.52","52.48",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-01,"434/306","31.06","46.94",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-01,"420/9","16.53","27.47",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-01,"434/280","36.74","37.26",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-02,"453/235","11.44","52.56",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-02,"420/9","16.45","27.55",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-02,"434/280","36.64","37.36",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-02,"434/306","31.09","46.91",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-03,"434/306","31.08","46.92",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-03,"453/235","11.38","52.62",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-03,"420/9","16.37","27.63",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-03,"434/280","36.53","37.47",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-04,"434/306","31.05","46.95",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-04,"453/235","11.42","52.58",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-04,"420/9","16.28","27.72",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-04,"434/280","36.52","37.48",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-05,"434/306","31.03","46.97",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-05,"453/235","11.36","52.64",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-05,"420/9","16.21","27.79",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-05,"434/280","36.35","37.65",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-06,"434/306","31.03","46.97",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-06,"453/235","11.36","52.64",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-06,"420/9","16.16","27.84",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-06,"434/280","36.43","37.57",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-07,"434/306","31.01","46.99",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-07,"453/235","11.42","52.58",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-07,"420/9","16.11","27.89",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-07,"434/280","36.27","37.73",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-08,"434/306","30.99","47.01",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-08,"453/235","11.05","52.95",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-08,"420/9","16.02","27.98",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-08,"434/280","36.17","37.83",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-09,"420/9","15.92","28.08",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-09,"434/280","36.12","37.88",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-09,"434/306","30.99","47.01",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-09,"453/235","10.84","53.16",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-10,"420/9","15.8","28.2",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-10,"434/280","36.06","37.94",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-10,"434/306","30.98","47.02",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-10,"453/235","10.98","53.02",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-11,"453/235","11.09","52.91",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-11,"434/306","30.96","47.04",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-11,"420/9","15.69","28.31",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-11,"434/280","36.04","37.96",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-12,"420/9","15.57","28.43",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-12,"453/235","9.92","54.08",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-12,"434/306","30.94","47.06",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-12,"434/280","36.01","37.99",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-12,"420/17","80.96","9.04",161870,207750,90,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
2007-07-12,"420/24","30.77","84.23",167170,208680,115,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTANA DO MATO
2007-07-12,"407/35","30.64","23.36",168250,213470,54,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORUCHE
2007-07-12,"420/14","81.65","3.35",161970,205880,85,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
2007-07-12,"406/99","45.9","4.1",155360,216110,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BISCAINHO
2007-07-12,"406/69","23.3","16.7",165300,214140,40,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORUCHE
2007-07-12,"392/31","76.16","14.84",160030,227670,91,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORUCHE
2007-07-12,"365/428",-24.58,"44.58",158510,249470,20,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALMEIRIM
2007-07-13,"443/924","3.66","55.34",127393.1,181651.8,59,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO
2007-07-13,"434/306","30.93","47.07",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-13,"453/235","9.81","54.19",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-13,"420/9","15.46","28.54",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-13,"434/280","35.99","38.01",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-14,"420/9","15.34","28.66",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-14,"434/280","35.95","38.05",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-14,"434/306","30.92","47.08",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-14,"453/235","9.76","54.24",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-15,"420/9","15.24","28.76",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-15,"434/280","35.92","38.08",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-15,"434/306","30.89","47.11",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-15,"453/235","9.74","54.26",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-16,"453/235","9.62","54.38",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-16,"434/306","30.89","47.11",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-16,"434/280","36.22","37.78",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-16,"420/9","15.16","28.84",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-17,"420/9","15.09","28.91",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-17,"434/280","36.25","37.75",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-17,"434/306","30.88","47.12",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-17,"442/241","6.66","3.34",119083.5,186173.9,10,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ANDRÉ
2007-07-17,"444/317","18.92","25.08",146361.6,183790.2,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO
2007-07-17,"444/318","21.04","22.96",146440,183830,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO
2007-07-17,"444/85","29.67","7.33",140865,182086.3,37,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA
2007-07-17,"453/235","9.52","54.48",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-18,"453/235","9.5","54.5",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-18,"434/306","30.83","47.17",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-18,"420/9","15.03","28.97",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-18,"434/280","36.08","37.92",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-19,"420/9","14.97","29.03",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-19,"434/280","35.97","38.03",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-19,"434/306","30.8","47.2",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-19,"453/235","9.51","54.49",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-20,"453/235","9.46","54.54",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-20,"434/306","30.78","47.22",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-20,"434/280","36.17","37.83",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-20,"420/9","14.9","29.1",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-21,"420/9","14.82","29.18",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-21,"434/280","36.16","37.84",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-21,"434/306","30.79","47.21",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-21,"453/235","9.37","54.63",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-22,"434/306","30.82","47.18",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-22,"453/235","9.45","54.55",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-22,"420/9","14.74","29.26",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-22,"434/280","35.95","38.05",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-23,"420/9","14.67","29.33",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-23,"434/280","35.91","38.09",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-23,"434/306","30.86","47.14",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-23,"453/235","9.7","54.3",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-24,"453/18","10.53","59.47",116016.7,176494.5,70,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO CONDE
2007-07-24,"453/395","33.75","31.25",120146,179382.3,65,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO CONDE
2007-07-24,"453/235","9.52","54.48",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-24,"442/94",-3.95,"20.95",115268.1,180677.1,17,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,FERNÃO FERRO
2007-07-24,"442/36","21.17","8.83",112198.2,187241,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORROIOS
2007-07-24,"442/537",-14.58,"35.58",111722,184739.9,21,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,AMORA
2007-07-24,"434/306","30.8","47.2",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-24,"434/280","35.86","38.14",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-24,"420/9","14.61","29.39",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-25,"453/235","9.44","54.56",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-25,"434/280","35.77","38.23",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-25,"344/3","155.62","14.38",206750,263640,170,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DE MÓS
2007-07-25,"434/306","30.78","47.22",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-25,"342/93","40.67","5.33",174170,260820,46,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ULME
2007-07-25,"331/89","30.92","1.08",194920,273470,32,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SÃO MIGUEL DO RIO TORTO
2007-07-25,"343/30","96.41","3.59",199000,265360,100,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BEMPOSTA
2007-07-25,"420/9","14.59","29.41",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-26,"453/235","9.32","54.68",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-26,"420/9","14.55","29.45",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-26,"434/280","35.92","38.08",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-26,"434/306","30.75","47.25",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-27,"434/306","30.72","47.28",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-27,"405/167","3.73","20.27",147550,210725,24,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO
2007-07-27,"434/280","35.82","38.18",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-27,"453/235","9.13","54.87",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-27,"433/297","13.97","14.03",140560.5,192932,28,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,POCEIRÃO
2007-07-27,"405/15","7.96","2.04",147100,210180,10,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO
2007-07-27,"406/97","33.71","25.29",152450,212500,59,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO
2007-07-27,"406/27","36.66","23.34",153550,216200,60,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BENAVENTE
2007-07-27,"420/9","14.51","29.49",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-28,"420/9","14.47","29.53",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-28,"434/280","35.73","38.27",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-28,"434/306","30.73","47.27",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-28,"453/235","9.12","54.88",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-29,"434/306","30.75","47.25",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-29,"420/9","14.43","29.57",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-29,"434/280","35.63","38.37",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-29,"453/235","9.3","54.7",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-30,"434/306","30.77","47.23",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-08-15,"434/306","30.45","47.55",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-30,"453/235","9.32","54.68",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-07-30,"434/280","35.6","38.4",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-07-30,"432/855","8.73","21.27",133281.5,190187.4,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,ALCOCHETE
2007-07-30,"432/800","8.62","2.38",135603.2,194088.8,11,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE
