"data","codigo","nivel_piezometrico","profundidade_nivel_agua","coord_x_m","coord_y_m","altitude_m","sistema_aquifero","estado","freguesia"
2017-08-17,"331/15","59.25","15.75",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2017-09-14,"331/15","59.2","15.8",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2017-10-17,"331/15","59.14","15.86",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2017-12-13,"331/15","59.15","15.85",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2018-01-12,"331/15","59.27","15.73",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2018-02-15,"331/15","59.48","15.52",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2018-03-13,"331/15","59.7","15.3",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2018-04-17,"331/15","59.92","15.08",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2018-05-15,"331/15","60.12","14.88",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2018-06-16,"331/15","61.47","13.53",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2018-07-16,"331/15","59.98","15.02",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2018-08-14,"331/15","60.44","14.56",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2018-09-14,"331/15","59.68","15.32",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2018-10-16,"331/15","59.59","15.41",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2018-11-13,"331/15","59.64","15.36",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2019-01-02,"331/15","59.8","15.2",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2019-02-13,"331/15","59.92","15.08",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2019-03-15,"331/15","60.02","14.98",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2019-04-16,"331/15","59.97","15.03",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2019-05-14,"331/15","60.0","15.0",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2019-07-16,"331/15","59.57","15.43",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2019-08-14,"331/15","59.35","15.65",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2019-09-17,"331/15","59.03","15.97",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2019-10-15,"331/15","59.19","15.81",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2019-11-19,"331/15","59.32","15.68",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2019-12-17,"331/15","59.43","15.57",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2020-01-16,"331/15","59.61","15.39",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2020-02-16,"331/15","59.87","15.13",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2020-03-13,"331/15","59.95","15.05",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2020-05-19,"331/15","60.2","14.8",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2020-06-18,"331/15","60.12","14.88",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2020-07-27,"331/15","59.89","15.11",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2020-08-18,"331/15","59.62","15.38",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2020-09-16,"331/15","59.52","15.48",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2020-10-13,"331/15","59.53","15.47",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2020-11-17,"331/15","59.64","15.36",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2020-12-16,"331/15","58.81","16.19",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2021-01-12,"331/15","59.86","15.14",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2021-02-16,"331/15","60.17","14.83",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2021-03-13,"331/15","60.46","14.54",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2021-04-14,"331/15","60.55","14.45",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2021-05-20,"331/15","60.58","14.42",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2021-06-17,"331/15","60.58","14.42",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2021-07-13,"331/15","60.23","14.77",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2021-08-30,"331/15","59.93","15.07",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2021-09-15,"331/15","59.98","15.02",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2021-10-20,"331/15","59.89","15.11",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2021-11-26,"331/15","59.92","15.08",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2021-12-22,"331/15","59.89","15.11",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2022-01-19,"331/15","60.68","14.32",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2022-02-18,"331/15","60.03","14.97",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2022-03-17,"331/15","59.91","15.09",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2022-04-21,"331/15","59.95","15.05",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2022-05-31,"331/15","59.75","15.25",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2022-06-30,"331/15","59.57","15.43",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2022-07-22,"331/15","59.43","15.57",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2022-08-12,"331/15","59.33","15.67",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2022-09-16,"331/15","59.19","15.81",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2022-10-21,"331/15","59.03","15.97",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2022-11-21,"331/15","59.22","15.78",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2023-01-20,"331/15","59.63","15.37",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2023-02-17,"331/15","59.81","15.19",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2023-03-17,"331/15","59.92","15.08",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2023-04-21,"331/15","59.88","15.12",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2023-05-19,"331/15","59.77","15.23",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2023-07-18,"331/15","59.43","15.57",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2023-09-18,"331/15","59.27","15.73",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2023-10-24,"331/15","59.22","15.78",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2023-11-16,"331/15","59.33","15.67",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2024-01-29,"331/15","59.61","15.39",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2024-02-26,"331/15","59.9","15.1",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2024-03-19,"331/15","60.01","14.99",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2024-04-19,"331/15","60.35","14.65",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2024-05-17,"331/15","60.38","14.62",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2024-06-25,"331/15","60.24","14.76",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2024-10-22,"331/15","59.8","15.2",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2024-12-18,"331/15","59.92","15.08",193296,278102,75,T7 - ALUVIÕES DO TEJO,EM RESERVA,ABRANTES (SÃO VICENTE)
2016-11-09,"331/2","21.02","5.98",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2016-12-20,"331/2","21.02","5.98",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2017-01-26,"331/2","20.98","6.02",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2017-02-17,"331/2","21.07","5.93",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2017-04-17,"331/2","21.58","5.42",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2017-05-17,"331/2","21.37","5.63",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2017-07-06,"331/2","21.12","5.88",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2017-08-17,"331/2","21.02","5.98",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2017-09-14,"331/2","20.92","6.08",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2017-10-17,"331/2","20.82","6.18",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2017-12-13,"331/2","20.89","6.11",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2018-01-12,"331/2","21.12","5.88",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2018-02-15,"331/2","21.12","5.88",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2018-03-13,"331/2","22.23","4.77",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2018-04-17,"331/2","23.52","3.48",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2018-05-15,"331/2","23.11","3.89",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2018-06-16,"331/2","22.5","4.5",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2018-07-16,"331/2","22.08","4.92",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2018-08-14,"331/2","18.84","8.16",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2018-09-14,"331/2","21.87","5.13",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2018-10-16,"331/2","21.46","5.54",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2018-11-13,"331/2","21.56","5.44",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2019-01-02,"331/2","21.72","5.28",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2019-02-13,"331/2","21.47","5.53",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2019-03-15,"331/2","20.44","6.56",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2019-04-16,"331/2","21.32","5.68",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2019-05-14,"331/2","21.42","5.58",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2019-06-18,"331/2","21.12","5.88",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2019-07-16,"331/2","19.36","7.64",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2019-08-14,"331/2","21.04","5.96",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2019-09-17,"331/2","21.1","5.9",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2019-10-15,"331/2","21.03","5.97",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2019-11-19,"331/2","21.04","5.96",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2019-12-17,"331/2","21.61","5.39",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2020-01-16,"331/2","22.99","4.01",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2020-02-16,"331/2","22.41","4.59",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2020-03-13,"331/2","22.02","4.98",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2020-05-19,"331/2","21.67","5.33",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2020-06-18,"331/2","21.52","5.48",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2020-07-27,"331/2","21.28","5.72",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2020-08-18,"331/2","21.18","5.82",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2020-09-16,"331/2","21.08","5.92",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2020-10-13,"331/2","21.03","5.97",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2020-11-17,"331/2","21.57","5.43",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2020-12-16,"331/2","21.98","5.02",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2021-01-12,"331/2","22.06","4.94",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2021-02-16,"331/2","22.93","4.07",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2021-03-13,"331/2","23.58","3.42",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2021-04-14,"331/2","23.0","4.0",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2021-05-20,"331/2","22.28","4.72",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2021-06-17,"331/2","22.02","4.98",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2021-07-13,"331/2","21.72","5.28",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2021-08-30,"331/2","21.27","5.73",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2021-09-15,"331/2","21.22","5.78",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2021-10-20,"331/2","21.09","5.91",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2021-11-26,"331/2","21.17","5.83",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2021-12-22,"331/2","20.98","6.02",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2022-01-19,"331/2","21.02","5.98",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2022-02-18,"331/2","20.92","6.08",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2022-03-17,"331/2","20.87","6.13",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2022-04-21,"331/2","20.89","6.11",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2022-05-31,"331/2","20.86","6.14",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2022-06-30,"331/2","20.71","6.29",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2022-07-22,"331/2","20.64","6.36",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2022-08-12,"331/2","20.57","6.43",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2022-09-16,"331/2","20.54","6.46",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2022-10-21,"331/2","20.54","6.46",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2022-11-21,"331/2","20.6","6.4",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2023-01-20,"331/2","22.57","4.43",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2023-02-17,"331/2","21.97","5.03",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2023-03-17,"331/2","21.12","5.88",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2023-04-21,"331/2","21.17","5.83",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2023-05-19,"331/2","21.07","5.93",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2023-07-18,"331/2","20.77","6.23",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2023-09-18,"331/2","20.57","6.43",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2023-10-24,"331/2","20.22","6.78",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2023-11-16,"331/2","21.07","5.93",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2024-01-29,"331/2","21.82","5.18",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2024-02-26,"331/2","21.97","5.03",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2024-03-19,"331/2","22.67","4.33",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2024-04-19,"331/2","22.92","4.08",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2024-05-17,"331/2","22.04","4.96",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2024-06-25,"331/2","21.49","5.51",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2024-10-22,"331/2","20.97","6.03",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
2024-12-18,"331/2","20.76","6.24",188592,279051,27,T7 - ALUVIÕES DO TEJO,EM RESERVA,RIO DE MOINHOS
1999-12-01,"341/17","15.95","7.05",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2000-01-01,"341/17","16.04","6.96",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2000-02-01,"341/17","16.06","6.94",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2000-03-01,"341/17","16.04","6.96",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2000-04-01,"341/17","16.2","6.8",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2000-05-01,"341/17","16.59","6.41",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2000-06-01,"341/17","16.2","6.8",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2000-07-01,"341/17","15.64","7.36",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2000-09-01,"341/17","15.25","7.75",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2000-10-01,"341/17","15.51","7.49",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2000-11-01,"341/17","15.52","7.48",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2000-12-01,"341/17","16.44","6.56",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2001-01-25,"341/17","19.1","3.9",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2001-02-22,"341/17","19.78","3.22",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2001-03-21,"341/17","20.1","2.9",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2001-05-10,"341/17","18.7","4.3",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2001-06-18,"341/17","17.76","5.24",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2002-04-19,"341/17","16.82","6.18",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2002-05-31,"341/17","16.56","6.44",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2002-06-14,"341/17","16.32","6.68",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2002-07-05,"341/17","15.9","7.1",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2005-02-03,"341/17","15.72","7.28",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2005-05-12,"341/17","15.89","7.11",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2005-06-09,"341/17","15.37","7.63",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2005-08-05,"341/17","14.25","8.75",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2005-09-08,"341/17","13.96","9.04",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2006-01-09,"341/17","15.21","7.79",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2006-02-06,"341/17","15.38","7.62",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2006-03-07,"341/17","15.57","7.43",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2006-04-06,"341/17","16.0","7.0",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2006-05-04,"341/17","16.19","6.81",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2006-06-05,"341/17","15.88","7.12",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2006-07-07,"341/17","13.45","9.55",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2006-08-04,"341/17","15.23","7.77",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2006-09-13,"341/17","14.69","8.31",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2006-10-12,"341/17","15.02","7.98",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2006-11-02,"341/17","14.55","8.45",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2006-12-12,"341/17","17.63","5.37",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2007-01-04,"341/17","17.87","5.13",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2007-02-05,"341/17","17.61","5.39",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
2007-03-08,"341/17","17.63","5.37",165540,265050,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA
