id,data,codigo,condutividade,condcamp20c,coord_x_m,coord_y_m,altitude_m,sistema_aquifero,estado,freguesia,created_at
2538,2003-10-07 00:00:00+00,341/17,,234.00,165540.00,265050.00,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA,2025-07-17 14:16:16.905772+00
2539,2004-03-08 00:00:00+00,341/17,,195.00,165540.00,265050.00,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA,2025-07-17 14:16:16.905772+00
2540,2006-03-08 00:00:00+00,341/17,,936.00,165540.00,265050.00,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA,2025-07-17 14:16:16.905772+00
2541,2006-09-06 00:00:00+00,341/17,,626.00,165540.00,265050.00,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA,2025-07-17 14:16:16.905772+00
2542,2007-03-14 00:00:00+00,341/17,,700.00,165540.00,265050.00,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA,2025-07-17 14:16:16.905772+00
2543,2008-03-10 00:00:00+00,341/17,,710.00,165540.00,265050.00,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA,2025-07-17 14:16:16.905772+00
2544,2008-09-29 00:00:00+00,341/17,,680.00,165540.00,265050.00,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA,2025-07-17 14:16:16.905772+00
2545,2009-06-03 00:00:00+00,341/17,,210.00,165540.00,265050.00,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA,2025-07-17 14:16:16.905772+00
2546,2009-10-28 00:00:00+00,341/17,,200.00,165540.00,265050.00,23,T7 - ALUVIÕES DO TEJO,EM RESERVA,AZINHAGA,2025-07-17 14:16:16.905772+00
2547,2002-11-06 00:00:00+00,341/251,,722.00,166960.00,260910.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2548,2003-04-08 00:00:00+00,341/251,,761.00,166960.00,260910.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2549,2004-03-10 00:00:00+00,341/251,,695.00,166960.00,260910.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2550,2004-10-19 00:00:00+00,341/251,,748.00,166960.00,260910.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2551,2006-03-13 00:00:00+00,341/251,,923.00,166960.00,260910.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2552,2006-09-11 00:00:00+00,341/251,,810.00,166960.00,260910.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2553,2007-03-26 00:00:00+00,341/251,,910.00,166960.00,260910.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2554,2008-03-06 00:00:00+00,341/251,,940.00,166960.00,260910.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2555,2008-09-25 00:00:00+00,341/251,,920.00,166960.00,260910.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2556,2002-11-05 00:00:00+00,341/252,,1008.00,161780.00,262470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2557,2003-04-08 00:00:00+00,341/252,,1154.00,161780.00,262470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2558,2003-10-07 00:00:00+00,341/252,,1143.00,161780.00,262470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2559,2004-03-08 00:00:00+00,341/252,,1070.00,161780.00,262470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2560,2004-10-18 00:00:00+00,341/252,,1056.00,161780.00,262470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2561,2006-05-09 00:00:00+00,341/252,,1237.00,161780.00,262470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2562,2007-05-08 00:00:00+00,341/252,,1200.00,161780.00,262470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2563,2008-09-29 00:00:00+00,341/252,,1400.00,161780.00,262470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2564,2009-05-11 00:00:00+00,341/252,,1100.00,161780.00,262470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2565,2009-10-19 00:00:00+00,341/252,,1100.00,161780.00,262470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2566,2002-11-26 00:00:00+00,341/253,,605.00,164000.00,264600.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2567,2003-05-26 00:00:00+00,341/253,,921.00,164000.00,264600.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2568,2003-10-07 00:00:00+00,341/253,,836.00,164000.00,264600.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2569,2004-03-08 00:00:00+00,341/253,,864.00,164000.00,264600.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2570,2004-10-18 00:00:00+00,341/253,,865.00,164000.00,264600.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2571,2006-05-15 00:00:00+00,341/253,,990.00,164000.00,264600.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2572,2006-09-06 00:00:00+00,341/253,,844.00,164000.00,264600.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2573,2008-10-06 00:00:00+00,341/253,,1000.00,164000.00,264600.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2574,2009-06-03 00:00:00+00,341/253,,880.00,164000.00,264600.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2575,2009-10-28 00:00:00+00,341/253,,870.00,164000.00,264600.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2576,2002-11-05 00:00:00+00,341/254,,742.00,167050.00,265270.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2577,2003-10-07 00:00:00+00,341/254,,556.00,167050.00,265270.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2578,2006-03-08 00:00:00+00,341/254,,229.00,167050.00,265270.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2579,2008-09-29 00:00:00+00,341/254,,1100.00,167050.00,265270.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2580,2009-06-03 00:00:00+00,341/254,,1000.00,167050.00,265270.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2581,2009-10-28 00:00:00+00,341/254,,1000.00,167050.00,265270.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2582,2002-11-05 00:00:00+00,341/255,,1226.00,166540.00,268440.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2583,2003-05-26 00:00:00+00,341/255,,1119.00,166540.00,268440.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2584,2003-10-07 00:00:00+00,341/255,,1016.00,166540.00,268440.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2585,2004-10-18 00:00:00+00,341/255,,847.00,166540.00,268440.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2586,2006-09-06 00:00:00+00,341/255,,1364.00,166540.00,268440.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2587,2007-03-14 00:00:00+00,341/269,,1500.00,166921.00,269032.00,16,T7 - ALUVIÕES DO TEJO,,AZINHAGA,2025-07-17 14:16:16.905772+00
2588,2002-10-23 00:00:00+00,342/113,,1257.00,171250.00,268700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2589,2003-05-26 00:00:00+00,342/113,,1035.00,171250.00,268700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2590,2003-10-13 00:00:00+00,342/113,,1227.00,171250.00,268700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2591,2004-03-15 00:00:00+00,342/113,,1014.00,171250.00,268700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2592,2004-10-20 00:00:00+00,342/113,,1015.00,171250.00,268700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2593,2006-05-09 00:00:00+00,342/113,,1278.00,171250.00,268700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2594,2007-03-14 00:00:00+00,342/113,,1100.00,171250.00,268700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2595,2007-09-27 00:00:00+00,342/113,,1500.00,171250.00,268700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2596,2008-03-11 00:00:00+00,342/113,,1400.00,171250.00,268700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2597,2008-09-30 00:00:00+00,342/113,,1400.00,171250.00,268700.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2598,2002-10-28 00:00:00+00,342/114,,1233.00,168360.00,268980.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2599,2003-05-26 00:00:00+00,342/114,,933.00,168360.00,268980.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2600,2006-05-09 00:00:00+00,342/114,,1712.00,168360.00,268980.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2601,2008-09-30 00:00:00+00,342/114,,1700.00,168360.00,268980.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2602,2002-11-06 00:00:00+00,342/115,,550.00,168420.00,267550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2603,2003-05-26 00:00:00+00,342/115,,1197.00,168420.00,267550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2604,2003-10-13 00:00:00+00,342/115,,1183.00,168420.00,267550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2605,2004-03-15 00:00:00+00,342/115,,1170.00,168420.00,267550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2606,2004-10-20 00:00:00+00,342/115,,1203.00,168420.00,267550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2607,2006-03-14 00:00:00+00,342/115,,1395.00,168420.00,267550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2608,2007-03-22 00:00:00+00,342/115,,1500.00,168420.00,267550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2609,2007-09-27 00:00:00+00,342/115,,1500.00,168420.00,267550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2610,2008-03-11 00:00:00+00,342/115,,1500.00,168420.00,267550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2611,2008-09-30 00:00:00+00,342/115,,1500.00,168420.00,267550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2612,2009-06-03 00:00:00+00,342/115,,1200.00,168420.00,267550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2613,2009-10-28 00:00:00+00,342/115,,1100.00,168420.00,267550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2614,2002-11-11 00:00:00+00,353/22,,185.00,158460.00,250300.00,,T7 - ALUVIÕES DO TEJO,DESATIVADO,,2025-07-17 14:16:16.905772+00
2615,2003-04-07 00:00:00+00,353/22,,355.00,158460.00,250300.00,,T7 - ALUVIÕES DO TEJO,DESATIVADO,,2025-07-17 14:16:16.905772+00
2616,2003-10-06 00:00:00+00,353/22,,358.00,158460.00,250300.00,,T7 - ALUVIÕES DO TEJO,DESATIVADO,,2025-07-17 14:16:16.905772+00
2617,2004-10-19 00:00:00+00,353/22,,433.00,158460.00,250300.00,,T7 - ALUVIÕES DO TEJO,DESATIVADO,,2025-07-17 14:16:16.905772+00
2618,2006-03-06 00:00:00+00,353/22,,540.00,158460.00,250300.00,,T7 - ALUVIÕES DO TEJO,DESATIVADO,,2025-07-17 14:16:16.905772+00
2619,2006-09-04 00:00:00+00,353/22,,382.00,158460.00,250300.00,,T7 - ALUVIÕES DO TEJO,DESATIVADO,,2025-07-17 14:16:16.905772+00
2620,2007-05-07 00:00:00+00,353/22,,450.00,158460.00,250300.00,,T7 - ALUVIÕES DO TEJO,DESATIVADO,,2025-07-17 14:16:16.905772+00
2621,2007-09-17 00:00:00+00,353/22,,450.00,158460.00,250300.00,,T7 - ALUVIÕES DO TEJO,DESATIVADO,,2025-07-17 14:16:16.905772+00
2622,2008-03-06 00:00:00+00,353/22,,460.00,158460.00,250300.00,,T7 - ALUVIÕES DO TEJO,DESATIVADO,,2025-07-17 14:16:16.905772+00
2623,2008-09-25 00:00:00+00,353/22,,430.00,158460.00,250300.00,,T7 - ALUVIÕES DO TEJO,DESATIVADO,,2025-07-17 14:16:16.905772+00
2624,2002-11-18 00:00:00+00,353/362,,721.00,155460.00,253650.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2625,2003-04-07 00:00:00+00,353/362,,747.00,155460.00,253650.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2626,2003-10-06 00:00:00+00,353/362,,1098.00,155460.00,253650.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2627,2004-03-08 00:00:00+00,353/362,,838.00,155460.00,253650.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2628,2004-10-18 00:00:00+00,353/362,,1177.00,155460.00,253650.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2629,2006-03-08 00:00:00+00,353/362,,986.00,155460.00,253650.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2630,2006-09-06 00:00:00+00,353/362,,1188.00,155460.00,253650.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2631,2007-03-14 00:00:00+00,353/362,,1400.00,155460.00,253650.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2632,2008-09-29 00:00:00+00,353/362,,810.00,155460.00,253650.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2633,2009-05-11 00:00:00+00,353/362,,1200.00,155460.00,253650.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2634,2003-10-07 00:00:00+00,353/363,,714.00,153770.00,250290.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2635,2004-03-08 00:00:00+00,353/363,,774.00,153770.00,250290.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2636,2004-10-18 00:00:00+00,353/363,,731.00,153770.00,250290.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2637,2006-03-08 00:00:00+00,353/363,,924.00,153770.00,250290.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2638,2006-09-06 00:00:00+00,353/363,,741.00,153770.00,250290.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2639,2007-03-14 00:00:00+00,353/363,,890.00,153770.00,250290.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2640,2008-03-10 00:00:00+00,353/363,,940.00,153770.00,250290.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2641,2008-09-29 00:00:00+00,353/363,,900.00,153770.00,250290.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2642,2003-04-07 00:00:00+00,353/373,,252.00,165001.00,258000.00,,T7 - ALUVIÕES DO TEJO,,VALE DE CAVALOS,2025-07-17 14:16:16.905772+00
2643,2003-10-06 00:00:00+00,353/373,,445.00,165001.00,258000.00,,T7 - ALUVIÕES DO TEJO,,VALE DE CAVALOS,2025-07-17 14:16:16.905772+00
2644,2004-10-11 00:00:00+00,353/373,,279.00,165001.00,258000.00,,T7 - ALUVIÕES DO TEJO,,VALE DE CAVALOS,2025-07-17 14:16:16.905772+00
2645,2006-03-06 00:00:00+00,353/373,,344.00,165001.00,258000.00,,T7 - ALUVIÕES DO TEJO,,VALE DE CAVALOS,2025-07-17 14:16:16.905772+00
2646,2007-09-17 00:00:00+00,353/373,,350.00,165001.00,258000.00,,T7 - ALUVIÕES DO TEJO,,VALE DE CAVALOS,2025-07-17 14:16:16.905772+00
2647,2008-03-06 00:00:00+00,353/373,,320.00,165001.00,258000.00,,T7 - ALUVIÕES DO TEJO,,VALE DE CAVALOS,2025-07-17 14:16:16.905772+00
2648,2008-09-25 00:00:00+00,353/373,,240.00,165001.00,258000.00,,T7 - ALUVIÕES DO TEJO,,VALE DE CAVALOS,2025-07-17 14:16:16.905772+00
2649,2009-05-28 00:00:00+00,353/373,,190.00,165001.00,258000.00,,T7 - ALUVIÕES DO TEJO,,VALE DE CAVALOS,2025-07-17 14:16:16.905772+00
2650,2002-11-11 00:00:00+00,353/87,,124.00,161750.00,256040.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2651,2003-04-07 00:00:00+00,353/87,,249.00,161750.00,256040.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2652,2003-10-06 00:00:00+00,353/87,,242.00,161750.00,256040.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2653,2004-03-01 00:00:00+00,353/87,,269.00,161750.00,256040.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2654,2004-10-11 00:00:00+00,353/87,,249.00,161750.00,256040.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2655,2006-03-06 00:00:00+00,353/87,,312.00,161750.00,256040.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2656,2006-09-04 00:00:00+00,353/87,,264.00,161750.00,256040.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2657,2007-03-12 00:00:00+00,353/87,,410.00,161750.00,256040.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2658,2007-09-17 00:00:00+00,353/87,,300.00,161750.00,256040.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2659,2008-03-06 00:00:00+00,353/87,,320.00,161750.00,256040.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2660,2008-09-25 00:00:00+00,353/87,,310.00,161750.00,256040.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2661,2002-11-12 00:00:00+00,364/259,,585.00,147360.00,241900.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2662,2003-04-07 00:00:00+00,364/259,,597.00,147360.00,241900.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2663,2003-10-06 00:00:00+00,364/259,,592.00,147360.00,241900.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2664,2004-03-02 00:00:00+00,364/259,,558.00,147360.00,241900.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2665,2004-10-12 00:00:00+00,364/259,,613.00,147360.00,241900.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2666,2006-03-07 00:00:00+00,364/259,,758.00,147360.00,241900.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2667,2006-09-05 00:00:00+00,364/259,,635.00,147360.00,241900.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2668,2007-05-07 00:00:00+00,364/259,,650.00,147360.00,241900.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2669,2008-03-03 00:00:00+00,364/259,,730.00,147360.00,241900.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2670,2002-11-11 00:00:00+00,364/260,,556.00,149570.00,244000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2671,2003-04-07 00:00:00+00,364/260,,548.00,149570.00,244000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2672,2003-10-06 00:00:00+00,364/260,,464.00,149570.00,244000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2673,2004-03-02 00:00:00+00,364/260,,491.00,149570.00,244000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2674,2004-10-12 00:00:00+00,364/260,,541.00,149570.00,244000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2675,2006-03-07 00:00:00+00,364/297,,752.00,149575.00,244005.00,,T7 - ALUVIÕES DO TEJO,,VILA CHÃ DE OURIQUE,2025-07-17 14:16:16.905772+00
2676,2007-03-15 00:00:00+00,364/297,,810.00,149575.00,244005.00,,T7 - ALUVIÕES DO TEJO,,VILA CHÃ DE OURIQUE,2025-07-17 14:16:16.905772+00
2677,2008-03-03 00:00:00+00,364/297,,850.00,149575.00,244005.00,,T7 - ALUVIÕES DO TEJO,,VILA CHÃ DE OURIQUE,2025-07-17 14:16:16.905772+00
2678,2002-10-29 00:00:00+00,365/15,,276.00,152850.00,241950.00,,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENFICA DO RIBATEJO,2025-07-17 14:16:16.905772+00
2679,2003-10-06 00:00:00+00,365/15,,305.00,152850.00,241950.00,,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENFICA DO RIBATEJO,2025-07-17 14:16:16.905772+00
2680,2004-03-01 00:00:00+00,365/15,,271.00,152850.00,241950.00,,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENFICA DO RIBATEJO,2025-07-17 14:16:16.905772+00
2681,2004-10-11 00:00:00+00,365/15,,265.00,152850.00,241950.00,,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENFICA DO RIBATEJO,2025-07-17 14:16:16.905772+00
2682,2006-03-06 00:00:00+00,365/15,,308.00,152850.00,241950.00,,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENFICA DO RIBATEJO,2025-07-17 14:16:16.905772+00
2683,2006-09-04 00:00:00+00,365/15,,267.00,152850.00,241950.00,,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENFICA DO RIBATEJO,2025-07-17 14:16:16.905772+00
2684,2007-03-12 00:00:00+00,365/15,,280.00,152850.00,241950.00,,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENFICA DO RIBATEJO,2025-07-17 14:16:16.905772+00
2685,2007-09-17 00:00:00+00,365/15,,280.00,152850.00,241950.00,,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENFICA DO RIBATEJO,2025-07-17 14:16:16.905772+00
2686,2008-03-06 00:00:00+00,365/15,,300.00,152850.00,241950.00,,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENFICA DO RIBATEJO,2025-07-17 14:16:16.905772+00
2687,2008-09-25 00:00:00+00,365/15,,280.00,152850.00,241950.00,,T7 - ALUVIÕES DO TEJO,EM SERVIÇO,BENFICA DO RIBATEJO,2025-07-17 14:16:16.905772+00
2688,2002-10-29 00:00:00+00,365/470,,272.00,154350.00,245140.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2689,2003-04-07 00:00:00+00,365/470,,279.00,154350.00,245140.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2690,2003-10-07 00:00:00+00,365/470,,323.00,154350.00,245140.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2691,2004-10-11 00:00:00+00,365/470,,336.00,154350.00,245140.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2692,2006-03-06 00:00:00+00,365/470,,527.00,154350.00,245140.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2693,2006-09-04 00:00:00+00,365/470,,420.00,154350.00,245140.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2694,2007-03-12 00:00:00+00,365/470,,360.00,154350.00,245140.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2695,2008-03-26 00:00:00+00,365/470,,350.00,154350.00,245140.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2696,2009-03-23 00:00:00+00,365/470,,310.00,154350.00,245140.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2697,2012-11-12 09:15:00+00,365/470,390.00,,154350.00,245140.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2698,2002-10-29 00:00:00+00,365/471,,319.00,156160.00,247540.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2699,2003-04-07 00:00:00+00,365/471,,265.00,156160.00,247540.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2700,2003-10-06 00:00:00+00,365/471,,332.00,156160.00,247540.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2701,2004-03-01 00:00:00+00,365/471,,322.00,156160.00,247540.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2702,2004-10-11 00:00:00+00,365/471,,305.00,156160.00,247540.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2703,2002-11-12 00:00:00+00,377/262,,430.00,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2704,2003-10-06 00:00:00+00,377/262,,389.00,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2705,2004-03-02 00:00:00+00,377/262,,378.00,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2706,2004-10-12 00:00:00+00,377/262,,414.00,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2707,2006-03-07 00:00:00+00,377/262,,498.00,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2708,2006-09-05 00:00:00+00,377/262,,409.00,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2709,2007-03-15 00:00:00+00,377/262,,490.00,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
