id,data,codigo,nitrato,coord_x_m,coord_y_m,altitude_m,sistema_aquifero,estado,freguesia,created_at
3348,2011-02-17 11:15:00+00,445/63,4.0,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:15:54.170254+00
3349,2012-11-05 14:35:00+00,445/63,2.3,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:15:54.170254+00
3350,2013-03-05 14:25:00+00,445/63,3.7,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:15:54.170254+00
3351,2013-11-29 16:00:00+00,445/63,3.0,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:15:54.170254+00
3352,2014-02-26 15:05:00+00,445/63,1.7,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:15:54.170254+00
3353,2014-09-17 11:00:00+00,445/63,4.7,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:15:54.170254+00
3354,2015-02-23 10:35:00+00,445/63,4.6,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:15:54.170254+00
3355,2015-09-21 10:45:00+00,445/63,1.5,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:15:54.170254+00
3356,2016-02-17 00:00:00+00,445/63,5.4,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:15:54.170254+00
3357,2016-09-07 00:00:00+00,445/63,1.4,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:15:54.170254+00
3358,2019-04-03 00:00:00+00,445/63,10.000,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:15:54.170254+00
3359,2020-04-03 00:00:00+00,445/63,10.000,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:15:54.170254+00
3360,2020-09-02 00:00:00+00,445/63,10.000,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:15:54.170254+00
3361,2021-04-07 00:00:00+00,445/63,10.000,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:15:54.170254+00
3362,2021-09-01 00:00:00+00,445/63,10.000,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:15:54.170254+00
3363,2022-04-27 00:00:00+00,445/63,10.000,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:15:54.170254+00
3364,2022-09-07 00:00:00+00,445/63,10.000,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:15:54.170254+00
3365,2023-04-05 00:00:00+00,445/63,10.000,158200.00,189450.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PEGÕES,2025-07-17 14:15:54.170254+00
3401,2009-10-27 00:00:00+00,330/187,3.3,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:15:54.170254+00
3516,2010-06-25 12:45:00+00,330/187,6.0,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:15:54.170254+00
3536,2007-03-22 00:00:00+00,329/341,46.0,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3537,2007-09-27 00:00:00+00,329/341,39.83,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3538,2008-03-11 00:00:00+00,329/341,12.0,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3539,2010-06-24 13:15:00+00,329/341,35.0,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3540,2012-11-29 12:10:00+00,329/341,7.8,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3541,2013-03-21 12:00:00+00,329/341,15.0,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3542,2014-04-08 11:55:00+00,329/341,12.0,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3543,2014-10-16 11:40:00+00,329/341,8.3,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3544,2015-04-06 12:30:00+00,329/341,53.0,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3545,2015-10-26 10:10:00+00,329/341,63.0,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3546,2016-04-05 08:50:00+00,329/341,53.0,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3547,2016-10-17 09:45:00+00,329/341,41.0,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3548,2017-03-13 09:20:00+00,329/341,48.0,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3549,2017-10-09 09:25:00+00,329/341,73.0,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3550,2018-04-26 09:30:00+00,329/341,47.0,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3551,2018-10-02 09:35:00+00,329/341,66.0,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3552,2019-03-27 09:55:00+00,329/341,51.0,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3553,2020-04-27 09:30:00+00,329/341,53.0,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3554,2020-10-06 10:00:00+00,329/341,40.0,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3555,2021-03-31 09:20:00+00,329/341,56.0,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3556,2021-10-06 09:50:00+00,329/341,80.0,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3557,2022-04-04 09:40:00+00,329/341,56.0,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3558,2022-10-10 09:45:00+00,329/341,60.0,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3559,2023-04-10 00:00:00+00,329/341,50.0,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3560,2023-09-25 09:35:00+00,329/341,72.0,167873.00,270663.00,16,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3561,2003-05-26 00:00:00+00,329/6,7.22,166700.00,271040.00,15,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3562,2003-10-13 00:00:00+00,329/6,6.16,166700.00,271040.00,15,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3563,2004-03-15 00:00:00+00,329/6,6.16,166700.00,271040.00,15,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3564,2005-04-12 00:00:00+00,329/6,14.13,166700.00,271040.00,15,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3565,2005-09-13 00:00:00+00,329/6,8.82,166700.00,271040.00,15,T7 - ALUVIÕES DO TEJO,,GOLEGÃ,2025-07-17 14:15:54.170254+00
3566,2000-04-17 00:00:00+00,330/186,42.13,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:15:54.170254+00
3567,2000-09-25 00:00:00+00,330/186,52.81,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:15:54.170254+00
3568,2001-02-19 00:00:00+00,330/186,21.4,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:15:54.170254+00
3569,2001-10-11 00:00:00+00,330/186,26.8,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:15:54.170254+00
3570,2002-02-25 00:00:00+00,330/186,21.49,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:15:54.170254+00
3571,2002-10-02 00:00:00+00,330/186,35.62,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:15:54.170254+00
3572,2003-02-26 00:00:00+00,330/186,42.97,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:15:54.170254+00
3573,2003-10-13 00:00:00+00,330/186,37.0,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:15:54.170254+00
3574,2004-03-10 00:00:00+00,330/186,37.0,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:15:54.170254+00
3575,2004-09-27 00:00:00+00,330/186,43.37,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:15:54.170254+00
3576,2005-03-28 00:00:00+00,330/186,34.07,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:15:54.170254+00
3577,2006-03-06 00:00:00+00,330/186,14.0,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:15:54.170254+00
3578,2006-10-02 00:00:00+00,330/186,41.6,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:15:54.170254+00
3579,2007-03-13 00:00:00+00,330/186,15.9,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:15:54.170254+00
3580,2008-03-31 00:00:00+00,330/186,19.45,174290.00,270680.00,,T7 - ALUVIÕES DO TEJO,,PINHEIRO GRANDE,2025-07-17 14:15:54.170254+00
3581,2000-04-17 00:00:00+00,330/187,4.03,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:15:54.170254+00
3582,2000-09-25 00:00:00+00,330/187,3.28,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:15:54.170254+00
3583,2001-02-19 00:00:00+00,330/187,10.59,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:15:54.170254+00
3584,2001-10-11 00:00:00+00,330/187,2.75,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:15:54.170254+00
3585,2002-02-25 00:00:00+00,330/187,3.15,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:15:54.170254+00
3586,2002-10-02 00:00:00+00,330/187,5.49,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:15:54.170254+00
3587,2003-02-26 00:00:00+00,330/187,2.22,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:15:54.170254+00
3588,2003-09-29 00:00:00+00,330/187,5.71,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:15:54.170254+00
3589,2012-12-18 11:25:00+00,330/187,0.890,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:15:54.170254+00
3590,2013-11-20 14:30:00+00,330/187,5.0,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:15:54.170254+00
3591,2014-09-29 11:00:00+00,330/187,9.1,176820.00,275630.00,,T7 - ALUVIÕES DO TEJO,,CARREGUEIRA,2025-07-17 14:15:54.170254+00
3592,2002-10-23 00:00:00+00,330/230,87.47,174000.00,271850.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3593,2003-04-14 00:00:00+00,330/230,17.19,174000.00,271850.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3594,2003-10-13 00:00:00+00,330/230,18.0,174000.00,271850.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3595,2004-03-10 00:00:00+00,330/230,16.79,174000.00,271850.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3596,2005-04-11 00:00:00+00,330/230,16.35,174000.00,271850.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3597,2005-09-12 00:00:00+00,330/230,14.57,174000.00,271850.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3598,2006-03-13 00:00:00+00,330/230,18.56,174000.00,271850.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3599,2006-09-11 00:00:00+00,330/230,13.69,174000.00,271850.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3600,2007-03-26 00:00:00+00,330/230,15.0,174000.00,271850.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3601,2007-09-19 00:00:00+00,330/230,15.9,174000.00,271850.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3602,2008-03-06 00:00:00+00,330/230,22.99,174000.00,271850.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3603,2008-10-06 00:00:00+00,330/230,11.47,174000.00,271850.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3604,2009-05-28 00:00:00+00,330/230,20.378,174000.00,271850.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3605,2009-10-29 00:00:00+00,330/230,31.01,174000.00,271850.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3606,2010-06-25 14:30:00+00,330/230,18.0,174000.00,271850.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3607,2002-11-06 00:00:00+00,330/231,24.41,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3608,2003-04-14 00:00:00+00,330/231,39.71,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3609,2003-10-13 00:00:00+00,330/231,30.52,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3610,2004-10-19 00:00:00+00,330/231,37.168,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3611,2005-04-11 00:00:00+00,330/231,41.6,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3612,2005-09-12 00:00:00+00,330/231,30.97,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3613,2006-05-15 00:00:00+00,330/231,41.6,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3614,2006-09-13 00:00:00+00,330/231,37.61,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3615,2008-03-06 00:00:00+00,330/231,70.84,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3616,2008-09-25 00:00:00+00,330/231,35.84,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3617,2011-03-21 13:00:00+00,330/231,9.0,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3618,2013-11-20 11:00:00+00,330/231,43.0,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3619,2014-04-07 09:30:00+00,330/231,28.0,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3620,2014-10-20 09:10:00+00,330/231,37.0,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3621,2015-02-23 12:00:00+00,330/231,40.0,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3622,2016-02-22 10:30:00+00,330/231,30.0,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3623,2017-04-20 11:20:00+00,330/231,24.0,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3624,2017-10-24 10:00:00+00,330/231,24.0,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3625,2018-03-28 09:35:00+00,330/231,20.0,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3626,2018-10-11 10:00:00+00,330/231,34.0,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3627,2019-03-12 10:25:00+00,330/231,31.0,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3628,2019-10-30 10:00:00+00,330/231,22.0,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3629,2020-03-04 10:15:00+00,330/231,23.0,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3630,2020-10-21 10:30:00+00,330/231,26.0,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3631,2021-03-02 10:15:00+00,330/231,31.0,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3632,2021-10-07 10:15:00+00,330/231,25.0,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3633,2022-03-28 10:10:00+00,330/231,32.0,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3634,2022-10-24 10:30:00+00,330/231,23.0,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3635,2023-04-26 09:50:00+00,330/231,30.0,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3636,2023-09-20 11:40:00+00,330/231,26.0,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3637,2002-10-28 00:00:00+00,330/232,182.6,174380.00,274000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3638,2003-04-14 00:00:00+00,330/232,119.34,174380.00,274000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3639,2003-10-13 00:00:00+00,330/232,111.0,174380.00,274000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3640,2004-03-10 00:00:00+00,330/232,109.0,174380.00,274000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3641,2004-10-19 00:00:00+00,330/232,119.566,174380.00,274000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3642,2005-04-11 00:00:00+00,330/232,159.0,174380.00,274000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3643,2005-09-12 00:00:00+00,330/232,107.0,174380.00,274000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3644,2006-09-11 00:00:00+00,330/232,120.0,174380.00,274000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3645,2007-05-09 00:00:00+00,330/232,120.0,174380.00,274000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3646,2002-10-28 00:00:00+00,330/233,103.22,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3647,2003-04-14 00:00:00+00,330/233,67.34,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3648,2003-10-13 00:00:00+00,330/233,153.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3649,2004-03-15 00:00:00+00,330/233,124.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3650,2004-10-21 00:00:00+00,330/233,43.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3651,2005-04-12 00:00:00+00,330/233,124.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3652,2005-09-13 00:00:00+00,330/233,61.98,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3653,2006-03-14 00:00:00+00,330/233,110.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3654,2006-09-12 00:00:00+00,330/233,115.14,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3655,2007-03-22 00:00:00+00,330/233,106.28,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3656,2007-09-27 00:00:00+00,330/233,88.56,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3657,2008-03-11 00:00:00+00,330/233,119.57,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3658,2008-09-30 00:00:00+00,330/233,73.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3659,2009-05-20 00:00:00+00,330/233,101.89,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3660,2009-10-28 00:00:00+00,330/233,98.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3661,2010-06-24 15:25:00+00,330/233,110.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3662,2011-03-23 14:00:00+00,330/233,97.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3663,2012-11-29 11:30:00+00,330/233,110.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3664,2013-03-21 11:15:00+00,330/233,56.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3665,2013-11-29 09:27:00+00,330/233,110.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3666,2014-04-08 11:20:00+00,330/233,98.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3667,2014-10-16 11:15:00+00,330/233,67.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3668,2015-04-06 12:10:00+00,330/233,79.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3669,2015-10-26 09:45:00+00,330/233,96.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3670,2018-04-26 09:00:00+00,330/233,97.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3671,2018-10-02 09:05:00+00,330/233,87.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3672,2019-03-27 09:35:00+00,330/233,100.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3673,2020-04-27 09:10:00+00,330/233,100.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3674,2020-10-06 09:40:00+00,330/233,61.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3675,2021-03-31 09:00:00+00,330/233,120.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3676,2021-10-06 09:25:00+00,330/233,91.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3677,2022-04-04 09:15:00+00,330/233,93.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3678,2022-10-10 09:25:00+00,330/233,100.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3679,2023-04-10 00:00:00+00,330/233,110.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3680,2023-09-25 09:00:00+00,330/233,120.0,170250.00,273470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.170254+00
3681,2002-10-23 00:00:00+00,330/234,125.9,169030.00,274050.00,,T7 - ALUVIÕES DO TEJO,,RIACHOS,2025-07-17 14:15:54.170254+00
3682,2003-04-14 00:00:00+00,330/234,4.56,169030.00,274050.00,,T7 - ALUVIÕES DO TEJO,,RIACHOS,2025-07-17 14:15:54.170254+00
3683,2003-10-13 00:00:00+00,330/234,4.3,169030.00,274050.00,,T7 - ALUVIÕES DO TEJO,,RIACHOS,2025-07-17 14:15:54.170254+00
3684,2004-03-15 00:00:00+00,330/234,3.9,169030.00,274050.00,,T7 - ALUVIÕES DO TEJO,,RIACHOS,2025-07-17 14:15:54.170254+00
3685,2004-10-20 00:00:00+00,330/234,4.829,169030.00,274050.00,,T7 - ALUVIÕES DO TEJO,,RIACHOS,2025-07-17 14:15:54.170254+00
3686,2005-04-12 00:00:00+00,330/234,6.16,169030.00,274050.00,,T7 - ALUVIÕES DO TEJO,,RIACHOS,2025-07-17 14:15:54.170254+00
