id,data,codigo,nivel_piezometrico,profundidade_nivel_agua,coord_x_m,coord_y_m,altitude_m,sistema_aquifero,estado,freguesia,created_at
16417,2019-05-16 00:00:00+00,405/67,2.24,11.76,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16418,2019-05-16 00:00:00+00,420/12,52.78,7.22,156971.40,199930.20,60.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16419,2019-05-16 00:00:00+00,432/68,-0.75,9.75,127596.60,197803.00,9.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:16:53.035028+00
16420,2019-05-16 00:00:00+00,434/306,31.12,46.88,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16421,2019-05-16 00:00:00+00,444/317,18.14,25.86,146361.60,183790.20,44.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO,2025-07-17 14:16:53.035028+00
16423,2019-05-17 00:00:00+00,405/67,2.22,11.78,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16424,2019-05-17 00:00:00+00,434/306,31.1,46.90,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16425,2019-05-18 00:00:00+00,405/67,2.2,11.80,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16426,2019-05-18 00:00:00+00,434/306,31.08,46.92,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16429,2019-05-19 00:00:00+00,405/67,2.18,11.82,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16430,2019-05-19 00:00:00+00,434/306,31.08,46.92,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16432,2019-05-20 00:00:00+00,405/67,2.16,11.84,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16433,2019-05-20 00:00:00+00,434/306,31.1,46.90,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16434,2019-05-21 00:00:00+00,405/67,2.13,11.87,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16436,2019-05-21 00:00:00+00,434/306,31.08,46.92,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16438,2019-05-22 00:00:00+00,405/67,2.1,11.90,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16439,2019-05-22 00:00:00+00,434/306,31.06,46.94,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16440,2019-05-23 00:00:00+00,405/67,2.06,11.94,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16441,2019-05-23 00:00:00+00,434/306,31.04,46.96,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16450,2019-05-24 00:00:00+00,405/67,2.03,11.97,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16453,2019-05-24 00:00:00+00,434/306,31.02,46.98,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16456,2019-05-25 00:00:00+00,405/67,2.0,12.00,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16457,2019-05-25 00:00:00+00,434/306,31.03,46.97,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16459,2019-05-26 00:00:00+00,405/67,1.98,12.02,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16460,2019-05-26 00:00:00+00,434/306,31.01,46.99,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16461,2019-05-27 00:00:00+00,434/306,31.01,46.99,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16464,2019-05-27 00:00:00+00,406/97,32.94,26.06,152450.00,212500.00,59.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:16:53.035028+00
16466,2019-05-27 00:00:00+00,405/67,1.95,12.05,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16467,2019-05-27 00:00:00+00,406/27,37.85,22.15,153550.00,216200.00,60.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BENAVENTE,2025-07-17 14:16:53.035028+00
16471,2019-05-27 00:00:00+00,405/167,6.47,17.53,147550.00,210725.00,24.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:16:53.035028+00
16472,2019-05-28 00:00:00+00,353/687,-1.1,50.10,163432.00,252892.00,49.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,SELADO,,2025-07-17 14:16:53.035028+00
16473,2019-05-28 00:00:00+00,365/1076,7.76,130.24,161816.00,243682.00,138.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:16:53.035028+00
16475,2019-05-28 00:00:00+00,405/67,1.92,12.08,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16476,2019-05-28 00:00:00+00,434/306,31.0,47.00,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16477,2019-05-28 00:00:00+00,391/312,3.88,37.12,151239.00,224433.00,41.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FOROS DE SALVATERRA,2025-07-17 14:16:53.035028+00
16479,2019-05-29 00:00:00+00,405/67,1.89,12.11,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16480,2019-05-29 00:00:00+00,433/297,13.45,14.55,140560.50,192932.00,28.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,POCEIRÃO,2025-07-17 14:16:53.035028+00
16481,2019-05-29 00:00:00+00,434/306,30.98,47.02,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16482,2019-05-30 00:00:00+00,434/306,30.94,47.06,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16484,2019-05-30 00:00:00+00,405/67,1.86,12.14,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16485,2019-05-31 00:00:00+00,434/306,30.93,47.07,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16487,2019-05-31 00:00:00+00,405/67,1.83,12.17,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16489,2019-06-01 00:00:00+00,405/67,1.78,12.22,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16490,2019-06-01 00:00:00+00,434/306,30.9,47.10,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16492,2019-06-02 00:00:00+00,405/67,1.75,12.25,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16493,2019-06-02 00:00:00+00,434/306,30.9,47.10,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16494,2019-06-03 00:00:00+00,443/924,5.69,53.31,127393.10,181651.80,59.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO,2025-07-17 14:16:53.035028+00
16495,2019-06-03 00:00:00+00,434/306,30.86,47.14,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16496,2019-06-03 00:00:00+00,434/280,37.52,36.48,152684.00,199241.80,74.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16497,2019-06-03 00:00:00+00,432/855,11.1,18.90,133281.50,190187.40,30.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,ALCOCHETE,2025-07-17 14:16:53.035028+00
16498,2019-06-03 00:00:00+00,444/317,17.62,26.38,146361.60,183790.20,44.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO,2025-07-17 14:16:53.035028+00
16499,2019-06-03 00:00:00+00,420/12,52.69,7.31,156971.40,199930.20,60.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16501,2019-06-03 00:00:00+00,432/800,8.43,2.57,135603.20,194088.80,11.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:16:53.035028+00
16502,2019-06-03 00:00:00+00,405/67,1.73,12.27,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16503,2019-06-04 00:00:00+00,434/306,30.85,47.15,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16505,2019-06-04 00:00:00+00,405/67,1.71,12.29,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16507,2019-06-05 00:00:00+00,405/67,1.69,12.31,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16508,2019-06-05 00:00:00+00,434/306,30.87,47.13,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16510,2019-06-06 00:00:00+00,405/67,1.68,12.32,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16511,2019-06-06 00:00:00+00,434/306,30.86,47.14,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16513,2019-06-07 00:00:00+00,405/67,1.65,12.35,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16514,2019-06-07 00:00:00+00,434/306,30.86,47.14,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16515,2019-06-08 00:00:00+00,405/67,1.63,12.37,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16517,2019-06-08 00:00:00+00,434/306,30.8,47.20,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16518,2019-06-09 00:00:00+00,405/67,1.61,12.39,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16520,2019-06-09 00:00:00+00,434/306,30.78,47.22,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16525,2019-06-10 00:00:00+00,405/67,1.59,12.41,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16526,2019-06-10 00:00:00+00,434/306,30.78,47.22,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16529,2019-06-11 00:00:00+00,405/67,1.58,12.42,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16530,2019-06-11 00:00:00+00,434/306,30.82,47.18,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16532,2019-06-12 00:00:00+00,405/67,1.55,12.45,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16533,2019-06-12 00:00:00+00,434/306,30.84,47.16,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16534,2019-06-13 00:00:00+00,434/306,30.85,47.15,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16535,2019-06-13 00:00:00+00,405/67,1.5,12.50,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16538,2019-06-14 00:00:00+00,405/67,1.45,12.55,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16539,2019-06-14 00:00:00+00,434/306,30.84,47.16,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16541,2019-06-15 00:00:00+00,405/67,1.4,12.60,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16542,2019-06-15 00:00:00+00,434/306,30.78,47.22,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16543,2019-06-16 00:00:00+00,405/67,1.37,12.63,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16544,2019-06-16 00:00:00+00,434/306,30.78,47.22,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16547,2019-06-17 00:00:00+00,405/67,1.35,12.65,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16548,2019-06-17 00:00:00+00,434/306,30.8,47.20,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16552,2019-06-18 00:00:00+00,405/67,1.33,12.67,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16553,2019-06-18 00:00:00+00,434/306,30.82,47.18,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16555,2019-06-19 00:00:00+00,405/67,1.3,12.70,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16556,2019-06-19 00:00:00+00,434/306,30.81,47.19,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16558,2019-06-20 00:00:00+00,405/67,1.29,12.71,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16559,2019-06-20 00:00:00+00,434/306,30.77,47.23,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16560,2019-06-21 00:00:00+00,405/67,1.26,12.74,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16561,2019-06-21 00:00:00+00,434/306,30.76,47.24,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16563,2019-06-22 00:00:00+00,405/67,1.25,12.75,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16564,2019-06-22 00:00:00+00,434/306,30.75,47.25,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16567,2019-06-23 00:00:00+00,405/67,1.23,12.77,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16568,2019-06-23 00:00:00+00,434/306,30.77,47.23,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16570,2019-06-24 00:00:00+00,405/67,1.2,12.80,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16571,2019-06-24 00:00:00+00,434/306,30.76,47.24,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16576,2019-06-25 00:00:00+00,406/97,32.87,26.13,152450.00,212500.00,59.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:16:53.035028+00
16578,2019-06-25 00:00:00+00,405/67,1.19,12.81,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16579,2019-06-25 00:00:00+00,405/167,5.07,18.93,147550.00,210725.00,24.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:16:53.035028+00
16580,2019-06-25 00:00:00+00,434/306,30.74,47.26,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16582,2019-06-25 00:00:00+00,406/27,36.91,23.09,153550.00,216200.00,60.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BENAVENTE,2025-07-17 14:16:53.035028+00
16584,2019-06-26 00:00:00+00,434/306,30.72,47.28,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16586,2019-06-26 00:00:00+00,405/67,1.16,12.84,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16588,2019-06-27 00:00:00+00,405/67,1.15,12.85,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16589,2019-06-27 00:00:00+00,434/306,30.72,47.28,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16590,2019-06-28 00:00:00+00,434/306,30.7,47.30,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16595,2019-06-28 00:00:00+00,353/687,-6.11,55.11,163432.00,252892.00,49.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,SELADO,,2025-07-17 14:16:53.035028+00
16596,2019-06-28 00:00:00+00,365/1076,8.01,129.99,161816.00,243682.00,138.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FAZENDAS DE ALMEIRIM,2025-07-17 14:16:53.035028+00
16598,2019-06-28 00:00:00+00,391/312,3.35,37.65,151239.00,224433.00,41.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FOROS DE SALVATERRA,2025-07-17 14:16:53.035028+00
16599,2019-06-28 00:00:00+00,405/67,1.13,12.87,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16600,2019-06-29 00:00:00+00,405/67,1.1,12.90,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16601,2019-06-29 00:00:00+00,434/306,30.71,47.29,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16603,2019-06-30 00:00:00+00,434/306,30.68,47.32,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16605,2019-06-30 00:00:00+00,405/67,1.06,12.94,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16607,2019-07-01 00:00:00+00,405/67,1.03,12.97,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16608,2019-07-01 00:00:00+00,434/306,30.64,47.36,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16613,2019-07-01 00:00:00+00,443/924,4.56,54.44,127393.10,181651.80,59.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO,2025-07-17 14:16:53.035028+00
16614,2019-07-01 00:00:00+00,444/317,16.72,27.28,146361.60,183790.20,44.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO,2025-07-17 14:16:53.035028+00
16617,2019-07-02 00:00:00+00,434/306,30.65,47.35,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16618,2019-07-02 00:00:00+00,434/280,35.97,38.03,152684.00,199241.80,74.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16619,2019-07-02 00:00:00+00,420/9,15.25,28.75,152404.10,204254.60,44.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16620,2019-07-02 00:00:00+00,433/297,13.16,14.84,140560.50,192932.00,28.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,POCEIRÃO,2025-07-17 14:16:53.035028+00
16621,2019-07-02 00:00:00+00,420/105,28.93,1.07,154278.70,204500.40,30.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16622,2019-07-02 00:00:00+00,420/8,12.99,31.01,152403.40,204253.40,44.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16623,2019-07-02 00:00:00+00,405/67,1.02,12.98,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16626,2019-07-03 00:00:00+00,405/67,1.0,13.00,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16627,2019-07-03 00:00:00+00,434/306,30.66,47.34,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16628,2019-07-04 00:00:00+00,405/67,0.99,13.01,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16629,2019-07-04 00:00:00+00,434/306,30.66,47.34,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16632,2019-07-05 00:00:00+00,405/67,0.98,13.02,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16633,2019-07-05 00:00:00+00,434/306,30.64,47.36,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16635,2019-07-06 00:00:00+00,405/67,0.97,13.03,137569.90,218952.40,14.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA,2025-07-17 14:16:53.035028+00
16636,2019-07-06 00:00:00+00,434/306,30.61,47.39,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
16637,2019-07-07 00:00:00+00,434/306,30.62,47.38,164378.10,192605.40,78.00,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:53.035028+00
