"data","codigo","condutividade","condcamp20c","coord_x_m","coord_y_m","altitude_m","sistema_aquifero","estado","freguesia"
2006-04-03 00:00:00.000,"363/3",,334.0,126670,245225,"80",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,OTA
2006-11-06 00:00:00.000,"363/3",,288.0,126670,245225,"80",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,OTA
2004-03-10 00:00:00.000,"330/230",,214.0,174000,271850,,T7 - ALUVIÕES DO TEJO,,
2013-03-20 00:00:00.000,"364/125",554.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2013-06-26 00:00:00.000,"364/125",635.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2013-12-11 00:00:00.000,"364/125",608.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2014-03-05 00:00:00.000,"364/125",601.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2014-06-11 00:00:00.000,"364/125",643.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2014-09-16 00:00:00.000,"364/125",584.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2014-12-23 00:00:00.000,"364/125",577.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2015-02-18 00:00:00.000,"364/125",562.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2015-09-01 00:00:00.000,"364/125",601.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2015-12-01 00:00:00.000,"364/125",587.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2016-01-19 00:00:00.000,"364/125",709.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2016-04-26 00:00:00.000,"364/125",635.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2016-08-02 00:00:00.000,"364/125",620.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2016-11-02 00:00:00.000,"364/125",600.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2017-02-07 00:00:00.000,"364/125",618.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2017-08-22 00:00:00.000,"364/125",590.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2017-11-21 00:00:00.000,"364/125",623.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2018-06-05 00:00:00.000,"364/125",577.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2018-09-04 00:00:00.000,"364/125",585.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2018-12-04 00:00:00.000,"364/125",601.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2019-02-05 00:00:00.000,"364/125",619.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2019-03-26 00:00:00.000,"364/125",574.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2019-09-24 00:00:00.000,"364/125",578.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2019-11-19 00:00:00.000,"364/125",597.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2020-02-11 00:00:00.000,"364/125",581.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2020-03-24 00:00:00.000,"364/125",610.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2020-05-26 00:00:00.000,"364/125",611.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2020-07-28 00:00:00.000,"364/125",572.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2020-09-29 00:00:00.000,"364/125",576.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2021-01-26 00:00:00.000,"364/125",606.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2021-03-09 00:00:00.000,"364/125",580.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2021-05-11 00:00:00.000,"364/125",568.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2021-07-06 00:00:00.000,"364/125",606.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2021-09-07 00:00:00.000,"364/125",715.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2021-11-02 00:00:00.000,"364/125",604.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2022-01-25 00:00:00.000,"364/125",633.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2022-03-10 00:00:00.000,"364/125",596.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2022-05-03 00:00:00.000,"364/125",617.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2022-07-05 00:00:00.000,"364/125",616.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2022-09-06 00:00:00.000,"364/125",629.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2022-12-19 00:00:00.000,"364/125",529.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2023-01-31 00:00:00.000,"364/125",536.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2023-03-14 00:00:00.000,"364/125",603.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2023-05-09 00:00:00.000,"364/125",653.0,,140094,242941,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PONTÉVEL
2012-12-05 00:00:00.000,"364/128",559.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2013-03-06 00:00:00.000,"364/128",547.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2013-06-12 00:00:00.000,"364/128",533.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2013-09-04 00:00:00.000,"364/128",577.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2013-11-27 00:00:00.000,"364/128",575.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2014-02-18 00:00:00.000,"364/128",517.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2014-05-27 00:00:00.000,"364/128",583.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2014-09-02 00:00:00.000,"364/128",549.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2014-12-10 00:00:00.000,"364/128",565.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2015-02-03 00:00:00.000,"364/128",579.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2015-08-18 00:00:00.000,"364/128",473.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2015-11-17 00:00:00.000,"364/128",576.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2016-01-06 00:00:00.000,"364/128",596.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2016-04-12 00:00:00.000,"364/128",599.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2016-07-19 00:00:00.000,"364/128",609.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2016-10-18 00:00:00.000,"364/128",603.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2017-01-24 00:00:00.000,"364/128",584.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2017-05-02 00:00:00.000,"364/128",598.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2017-08-08 00:00:00.000,"364/128",546.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2017-11-14 00:00:00.000,"364/128",586.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2018-02-06 00:00:00.000,"364/128",575.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2018-05-22 00:00:00.000,"364/128",544.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2018-08-20 00:00:00.000,"364/128",537.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2018-11-20 00:00:00.000,"364/128",588.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2019-01-22 00:00:00.000,"364/128",567.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2019-03-12 00:00:00.000,"364/128",592.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2019-09-10 00:00:00.000,"364/128",559.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2019-11-05 00:00:00.000,"364/128",581.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2020-01-28 00:00:00.000,"364/128",550.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2020-03-10 00:00:00.000,"364/128",558.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2020-05-12 00:00:00.000,"364/128",573.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2020-07-14 00:00:00.000,"364/128",562.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2020-09-15 00:00:00.000,"364/128",519.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2020-11-10 00:00:00.000,"364/128",557.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2021-01-12 00:00:00.000,"364/128",573.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2021-02-23 00:00:00.000,"364/128",569.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2021-04-20 00:00:00.000,"364/128",574.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2021-06-22 00:00:00.000,"364/128",518.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2021-08-31 00:00:00.000,"364/128",522.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2021-10-19 00:00:00.000,"364/128",556.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2022-01-11 00:00:00.000,"364/128",565.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2022-02-22 00:00:00.000,"364/128",551.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2022-04-19 00:00:00.000,"364/128",554.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2022-06-21 00:00:00.000,"364/128",560.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2022-08-30 00:00:00.000,"364/128",585.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2022-12-13 00:00:00.000,"364/128",505.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2023-01-17 00:00:00.000,"364/128",513.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2023-02-27 00:00:00.000,"364/128",578.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2023-04-24 00:00:00.000,"364/128",578.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2023-06-27 00:00:00.000,"364/128",549.0,,144649,245337,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VILA CHÃ DE OURIQUE
2014-10-13 00:00:00.000,"364/362",675.0,,147542,248141,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VALE DE SANTARÉM
2015-04-06 00:00:00.000,"364/362",631.0,,147542,248141,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VALE DE SANTARÉM
2015-10-05 00:00:00.000,"364/362",628.0,,147542,248141,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VALE DE SANTARÉM
2016-04-04 00:00:00.000,"364/362",387.0,,147542,248141,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VALE DE SANTARÉM
2016-10-10 00:00:00.000,"364/362",214.0,,147542,248141,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VALE DE SANTARÉM
2017-04-03 00:00:00.000,"364/362",670.0,,147542,248141,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VALE DE SANTARÉM
2017-10-09 00:00:00.000,"364/362",610.0,,147542,248141,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VALE DE SANTARÉM
2018-04-09 00:00:00.000,"364/362",385.0,,147542,248141,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VALE DE SANTARÉM
2019-10-07 00:00:00.000,"364/362",700.0,,147542,248141,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VALE DE SANTARÉM
2020-03-30 00:00:00.000,"364/362",708.0,,147542,248141,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VALE DE SANTARÉM
2020-10-12 00:00:00.000,"364/362",714.0,,147542,248141,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VALE DE SANTARÉM
2021-03-29 00:00:00.000,"364/362",711.0,,147542,248141,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VALE DE SANTARÉM
2021-10-11 00:00:00.000,"364/362",715.0,,147542,248141,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VALE DE SANTARÉM
2022-05-02 00:00:00.000,"364/362",699.0,,147542,248141,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VALE DE SANTARÉM
2022-10-10 00:00:00.000,"364/362",702.0,,147542,248141,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VALE DE SANTARÉM
2023-04-10 00:00:00.000,"364/362",694.0,,147542,248141,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VALE DE SANTARÉM
2023-10-09 00:00:00.000,"364/362",692.0,,147542,248141,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,VALE DE SANTARÉM
2014-04-07 00:00:00.000,"364/363",183.0,,146266,249372,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2014-10-13 00:00:00.000,"364/363",196.0,,146266,249372,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2015-04-06 00:00:00.000,"364/363",415.0,,146266,249372,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2015-10-05 00:00:00.000,"364/363",207.0,,146266,249372,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2016-04-04 00:00:00.000,"364/363",124.0,,146266,249372,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2016-10-10 00:00:00.000,"364/363",400.0,,146266,249372,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2017-04-03 00:00:00.000,"364/363",280.0,,146266,249372,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2018-10-08 00:00:00.000,"364/363",384.0,,146266,249372,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2019-04-08 00:00:00.000,"364/363",340.0,,146266,249372,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2019-10-07 00:00:00.000,"364/363",260.0,,146266,249372,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2020-03-30 00:00:00.000,"364/363",290.0,,146266,249372,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2020-10-12 00:00:00.000,"364/363",291.0,,146266,249372,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2021-03-29 00:00:00.000,"364/363",236.0,,146266,249372,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2021-10-11 00:00:00.000,"364/363",284.0,,146266,249372,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2022-05-02 00:00:00.000,"364/363",297.0,,146266,249372,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2022-10-10 00:00:00.000,"364/363",292.0,,146266,249372,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2023-04-10 00:00:00.000,"364/363",294.0,,146266,249372,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2023-10-09 00:00:00.000,"364/363",596.0,,146266,249372,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2015-04-06 00:00:00.000,"364/364",676.0,,146294,249397,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2015-10-05 00:00:00.000,"364/364",593.0,,146294,249397,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2016-04-04 00:00:00.000,"364/364",365.0,,146294,249397,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2016-10-10 00:00:00.000,"364/364",174.0,,146294,249397,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2017-04-03 00:00:00.000,"364/364",640.0,,146294,249397,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2017-10-09 00:00:00.000,"364/364",580.0,,146294,249397,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2018-04-09 00:00:00.000,"364/364",883.0,,146294,249397,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2018-10-08 00:00:00.000,"364/364",670.0,,146294,249397,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2019-04-08 00:00:00.000,"364/364",600.0,,146294,249397,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2019-10-07 00:00:00.000,"364/364",690.0,,146294,249397,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2020-10-12 00:00:00.000,"364/364",916.0,,146294,249397,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2021-03-29 00:00:00.000,"364/364",656.0,,146294,249397,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,PÓVOA DA ISENTA
2012-12-19 00:00:00.000,"364/366",650.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2013-03-20 00:00:00.000,"364/366",567.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2013-06-26 00:00:00.000,"364/366",651.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2013-12-11 00:00:00.000,"364/366",639.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2014-03-05 00:00:00.000,"364/366",635.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2014-06-11 00:00:00.000,"364/366",677.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2014-09-16 00:00:00.000,"364/366",621.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2014-12-23 00:00:00.000,"364/366",592.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2015-02-18 00:00:00.000,"364/366",602.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2015-09-01 00:00:00.000,"364/366",567.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2015-12-01 00:00:00.000,"364/366",601.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2016-01-19 00:00:00.000,"364/366",669.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2016-08-02 00:00:00.000,"364/366",672.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2017-02-07 00:00:00.000,"364/366",640.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2017-08-22 00:00:00.000,"364/366",640.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2017-11-21 00:00:00.000,"364/366",646.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2018-06-05 00:00:00.000,"364/366",606.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2018-09-04 00:00:00.000,"364/366",625.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2018-12-04 00:00:00.000,"364/366",645.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2019-02-05 00:00:00.000,"364/366",662.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2019-03-26 00:00:00.000,"364/366",618.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2019-09-24 00:00:00.000,"364/366",621.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2019-11-19 00:00:00.000,"364/366",636.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-02-11 00:00:00.000,"364/366",625.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-03-24 00:00:00.000,"364/366",586.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-05-26 00:00:00.000,"364/366",645.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-09-29 00:00:00.000,"364/366",634.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-11-24 00:00:00.000,"364/366",635.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-03-09 00:00:00.000,"364/366",618.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-07-06 00:00:00.000,"364/366",615.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-09-07 00:00:00.000,"364/366",627.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-11-02 00:00:00.000,"364/366",637.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2022-03-10 00:00:00.000,"364/366",635.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2022-05-03 00:00:00.000,"364/366",648.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2022-07-05 00:00:00.000,"364/366",654.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2022-09-06 00:00:00.000,"364/366",682.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2022-12-19 00:00:00.000,"364/366",563.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2023-01-31 00:00:00.000,"364/366",565.0,,142920,244867,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2002-04-02 00:00:00.000,"364/46",,511.0,142300,243950,"18",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,CARTAXO
2002-10-01 00:00:00.000,"364/46",,628.0,142300,243950,"18",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,CARTAXO
2003-04-15 00:00:00.000,"364/46",,564.0,142300,243950,"18",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,CARTAXO
2004-04-12 00:00:00.000,"364/46",,459.0,142300,243950,"18",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,CARTAXO
2012-12-05 00:00:00.000,"364/46",592.0,,142300,243950,"18",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,CARTAXO
2013-03-06 00:00:00.000,"364/46",553.0,,142300,243950,"18",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,CARTAXO
2013-06-12 00:00:00.000,"364/46",613.0,,142300,243950,"18",T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,CARTAXO
